input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
WINK;1;8502;0;10;80;500;1;0;1782748078422
WINK;1;8502;0;10;80;500;2;0;1782748079923
WINK;1;8502;0;10;80;500;3;0;1782748082195
WINK;1;8502;0;10;80;500;4;0;1782748083915
WINK;1;8502;0;10;80;500;5;0;1782748086641
WINK;1;8502;0;10;80;500;6;0;1782748087972
WINK;1;8502;0;10;80;500;7;0;1782748089364
WINK;1;8502;0;10;80;500;8;0;1782748090559
WINK;1;8502;0;10;80;500;9;0;1782748091856
WINK;1;8502;0;10;80;500;10;0;1782748095253
WINK;2;8502;0;10;80;500;1;0;1782748098330
WINK;2;8502;0;10;80;500;2;0;1782748099660
WINK;2;8502;0;10;80;500;3;0;1782748100836
WINK;2;8502;0;10;80;500;4;0;1782748102368
WINK;2;8502;0;10;80;500;5;0;1782748103580
WINK;2;8502;0;10;80;500;6;0;1782748104930
WINK;2;8502;0;10;80;500;7;0;1782748106445
WINK;2;8502;0;10;80;500;8;1;1782748107829
WINK;2;8502;0;10;80;500;9;0;1782748111096
WINK;2;8502;0;10;80;500;10;0;1782748112899
WINK;3;8502;0;10;80;500;1;0;1782748116959
WINK;3;8502;0;10;80;500;2;0;1782748118470
WINK;3;8502;0;10;80;500;3;0;1782748119933
WINK;3;8502;0;10;80;500;4;0;1782748121529
WINK;3;8502;0;10;80;500;5;1;1782748123396
WINK;3;8502;0;10;80;500;6;0;1782748124928
WINK;3;8502;0;10;80;500;7;0;1782748126035
WINK;3;8502;0;10;80;500;8;0;1782748127490
WINK;3;8502;0;10;80;500;9;0;1782748128548
WINK;3;8502;0;10;80;500;10;0;1782748129730
