input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
WINK;1;5;0;10;55;500;1;0;1782060539432
WINK;1;5;0;10;55;500;2;0;1782060540763
WINK;1;5;0;10;55;500;3;0;1782060541975
WINK;1;5;0;10;55;500;4;0;1782060543470
WINK;1;5;0;10;55;500;5;0;1782060545103
WINK;1;5;0;10;55;500;6;0;1782060546867
WINK;1;5;0;10;55;500;7;0;1782060548419
WINK;1;5;0;10;55;500;8;0;1782060551931
WINK;1;5;0;10;55;500;9;1;1782060553342
WINK;1;5;0;10;55;500;10;0;1782060554759
WINK;2;5;0;10;55;500;1;0;1782060558749
WINK;2;5;0;10;55;500;2;0;1782060560226
WINK;2;5;0;10;55;500;3;0;1782060561287
WINK;2;5;0;10;55;500;4;0;1782060562718
WINK;2;5;0;10;55;500;5;1;1782060564365
WINK;2;5;0;10;55;500;6;0;1782060565624
WINK;2;5;0;10;55;500;7;0;1782060566824
WINK;2;5;0;10;55;500;8;0;1782060568372
WINK;2;5;0;10;55;500;9;0;1782060569631
WINK;2;5;0;10;55;500;10;0;1782060570959
WINK;3;5;0;10;55;500;1;0;1782060574209
WINK;3;5;0;10;55;500;2;0;1782060575942
WINK;3;5;0;10;55;500;3;0;1782060577103
WINK;3;5;0;10;55;500;4;0;1782060578370
WINK;3;5;0;10;55;500;5;0;1782060579564
WINK;3;5;0;10;55;500;6;0;1782060581023
WINK;3;5;0;10;55;500;7;0;1782060582019
WINK;3;5;0;10;55;500;8;0;1782060583247
WINK;3;5;0;10;55;500;9;0;1782060584576
WINK;3;5;0;10;55;500;10;0;1782060585772
