input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
WINK;1;6;0;10;55;500;1;0;1782900273089
WINK;1;6;0;10;55;500;2;0;1782900275089
WINK;1;6;0;10;55;500;3;0;1782900276502
WINK;1;6;0;10;55;500;4;0;1782900278406
WINK;1;6;0;10;55;500;5;0;1782900280045
WINK;1;6;0;10;55;500;6;0;1782900281763
WINK;1;6;0;10;55;500;7;0;1782900283462
WINK;1;6;0;10;55;500;8;0;1782900285363
WINK;1;6;0;10;55;500;9;0;1782900289383
WINK;1;6;0;10;55;500;10;0;1782900291675
WINK;2;6;0;10;55;500;1;0;1782900296152
WINK;2;6;0;10;55;500;2;0;1782900298148
WINK;2;6;0;10;55;500;3;0;1782900300086
WINK;2;6;0;10;55;500;4;0;1782900302001
WINK;2;6;0;10;55;500;5;0;1782900303906
WINK;2;6;0;10;55;500;6;0;1782900305600
WINK;2;6;0;10;55;500;7;0;1782900307316
WINK;2;6;0;10;55;500;8;0;1782900308911
WINK;2;6;0;10;55;500;9;0;1782900311866
WINK;2;6;0;10;55;500;10;0;1782900313427
WINK;3;6;0;10;55;500;1;0;1782900316968
WINK;3;6;0;10;55;500;2;0;1782900319039
WINK;3;6;0;10;55;500;3;0;1782900321040
WINK;3;6;0;10;55;500;4;0;1782900323483
WINK;3;6;0;10;55;500;5;0;1782900326803
WINK;3;6;0;10;55;500;6;1;1782900328702
WINK;3;6;0;10;55;500;7;0;1782900330706
WINK;3;6;0;10;55;500;8;0;1782900332597
WINK;3;6;0;10;55;500;9;0;1782900335272
WINK;3;6;0;10;55;500;10;0;1782900337068
