input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
WINK;1;8502;0;10;30;400;1;0;1782748132612
WINK;1;8502;0;10;30;400;2;0;1782748133989
WINK;1;8502;0;10;30;400;3;0;1782748135601
WINK;1;8502;0;10;30;400;4;0;1782748136731
WINK;1;8502;0;10;30;400;5;0;1782748139676
WINK;1;8502;0;10;30;400;6;0;1782748142538
WINK;1;8502;0;10;30;400;7;0;1782748144608
WINK;1;8502;0;10;30;400;8;0;1782748146459
WINK;1;8502;0;10;30;400;9;0;1782748150025
WINK;1;8502;0;10;30;400;10;0;1782748152076
WINK;2;8502;0;10;30;400;1;0;1782748155012
WINK;2;8502;0;10;30;400;2;0;1782748157655
WINK;2;8502;0;10;30;400;3;0;1782748163356
WINK;2;8502;0;10;30;400;4;0;1782748165867
WINK;2;8502;0;10;30;400;5;0;1782748167906
WINK;2;8502;0;10;30;400;6;0;1782748170028
WINK;2;8502;0;10;30;400;7;0;1782748171750
WINK;2;8502;0;10;30;400;8;0;1782748173147
WINK;2;8502;0;10;30;400;9;0;1782748174959
WINK;2;8502;0;10;30;400;10;0;1782748177143
WINK;3;8502;0;10;30;400;1;0;1782748179993
WINK;3;8502;0;10;30;400;2;0;1782748181402
WINK;3;8502;0;10;30;400;3;0;1782748182999
WINK;3;8502;0;10;30;400;4;0;1782748184430
WINK;3;8502;0;10;30;400;5;1;1782748186753
WINK;3;8502;0;10;30;400;6;0;1782748191267
WINK;3;8502;0;10;30;400;7;0;1782748193385
WINK;3;8502;0;10;30;400;8;1;1782748196217
WINK;3;8502;0;10;30;400;9;0;1782748198015
WINK;3;8502;0;10;30;400;10;0;1782748199732
