input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
WINK;1;8502;0;10;80;300;1;0;1782748038073
WINK;1;8502;0;10;80;300;2;0;1782748039471
WINK;1;8502;0;10;80;300;3;0;1782748041731
WINK;1;8502;0;10;80;300;4;0;1782748043065
WINK;1;8502;0;10;80;300;5;0;1782748044593
WINK;1;8502;0;10;80;300;6;0;1782748045886
WINK;1;8502;0;10;80;300;7;0;1782748047149
WINK;1;8502;0;10;80;300;8;0;1782748048413
WINK;1;8502;0;10;80;300;9;0;1782748049405
WINK;1;8502;0;10;80;300;10;0;1782748050550
WINK;2;8502;0;10;80;300;1;0;1782748052941
WINK;2;8502;0;10;80;300;2;0;1782748053999
WINK;2;8502;0;10;80;300;3;0;1782748055060
WINK;2;8502;0;10;80;300;4;0;1782748056185
WINK;2;8502;0;10;80;300;5;0;1782748057227
WINK;2;8502;0;10;80;300;6;0;1782748058218
WINK;2;8502;0;10;80;300;7;0;1782748059345
WINK;2;8502;0;10;80;300;8;0;1782748060255
WINK;2;8502;0;10;80;300;9;0;1782748061349
WINK;2;8502;0;10;80;300;10;0;1782748062542
WINK;3;8502;0;10;80;300;1;0;1782748065106
WINK;3;8502;0;10;80;300;2;0;1782748066097
WINK;3;8502;0;10;80;300;3;0;1782748067089
WINK;3;8502;0;10;80;300;4;0;1782748068187
WINK;3;8502;0;10;80;300;5;0;1782748069263
WINK;3;8502;0;10;80;300;6;0;1782748070323
WINK;3;8502;0;10;80;300;7;0;1782748071449
WINK;3;8502;0;10;80;300;8;0;1782748072714
WINK;3;8502;0;10;80;300;9;0;1782748074852
WINK;3;8502;0;10;80;300;10;0;1782748075900
