input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
WINK;1;6;0;10;80;300;1;0;1782900053707
WINK;1;6;0;10;80;300;2;0;1782900057300
WINK;1;6;0;10;80;300;3;0;1782900059165
WINK;1;6;0;10;80;300;4;0;1782900060713
WINK;1;6;0;10;80;300;5;0;1782900061970
WINK;1;6;0;10;80;300;6;0;1782900064074
WINK;1;6;0;10;80;300;7;0;1782900065671
WINK;1;6;0;10;80;300;8;0;1782900068174
WINK;1;6;0;10;80;300;9;0;1782900069633
WINK;1;6;0;10;80;300;10;0;1782900071082
WINK;2;6;0;10;80;300;1;0;1782900073790
WINK;2;6;0;10;80;300;2;0;1782900075048
WINK;2;6;0;10;80;300;3;0;1782900076440
WINK;2;6;0;10;80;300;4;0;1782900078692
WINK;2;6;0;10;80;300;5;0;1782900080106
WINK;2;6;0;10;80;300;6;0;1782900081603
WINK;2;6;0;10;80;300;7;0;1782900083199
WINK;2;6;0;10;80;300;8;0;1782900084764
WINK;2;6;0;10;80;300;9;0;1782900086363
WINK;2;6;0;10;80;300;10;0;1782900087460
WINK;3;6;0;10;80;300;1;0;1782900090124
WINK;3;6;0;10;80;300;2;0;1782900091485
WINK;3;6;0;10;80;300;3;0;1782900092780
WINK;3;6;0;10;80;300;4;0;1782900094124
WINK;3;6;0;10;80;300;5;0;1782900095391
WINK;3;6;0;10;80;300;6;0;1782900096579
WINK;3;6;0;10;80;300;7;0;1782900099134
WINK;3;6;0;10;80;300;8;0;1782900100749
WINK;3;6;0;10;80;300;9;0;1782900102146
WINK;3;6;0;10;80;300;10;0;1782900103596
