input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
WINK;1;6;0;10;30;300;1;0;1782900401510
WINK;1;6;0;10;30;300;2;0;1782900403058
WINK;1;6;0;10;30;300;3;0;1782900405015
WINK;1;6;0;10;30;300;4;0;1782900406612
WINK;1;6;0;10;30;300;5;0;1782900408605
WINK;1;6;0;10;30;300;6;0;1782900410373
WINK;1;6;0;10;30;300;7;0;1782900412171
WINK;1;6;0;10;30;300;8;0;1782900414072
WINK;1;6;0;10;30;300;9;0;1782900416024
WINK;1;6;0;10;30;300;10;0;1782900417838
WINK;2;6;0;10;30;300;1;0;1782900421127
WINK;2;6;0;10;30;300;2;0;1782900422693
WINK;2;6;0;10;30;300;3;0;1782900424305
WINK;2;6;0;10;30;300;4;0;1782900425903
WINK;2;6;0;10;30;300;5;1;1782900428695
WINK;2;6;0;10;30;300;6;0;1782900430197
WINK;2;6;0;10;30;300;7;0;1782900432020
WINK;2;6;0;10;30;300;8;0;1782900433873
WINK;2;6;0;10;30;300;9;0;1782900435659
WINK;2;6;0;10;30;300;10;0;1782900437174
WINK;3;6;0;10;30;300;1;0;1782900440835
WINK;3;6;0;10;30;300;2;0;1782900442651
WINK;3;6;0;10;30;300;3;0;1782900444386
WINK;3;6;0;10;30;300;4;0;1782900446276
WINK;3;6;0;10;30;300;5;0;1782900448397
WINK;3;6;0;10;30;300;6;0;1782900450299
WINK;3;6;0;10;30;300;7;0;1782900451847
WINK;3;6;0;10;30;300;8;0;1782900453212
WINK;3;6;0;10;30;300;9;1;1782900456008
WINK;3;6;0;10;30;300;10;0;1782900457672
