input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
WINK;1;6;0;10;30;400;1;0;1782900537812
WINK;1;6;0;10;30;400;2;0;1782900543748
WINK;1;6;0;10;30;400;3;0;1782900545750
WINK;1;6;0;10;30;400;4;1;1782900550501
WINK;1;6;0;10;30;400;5;0;1782900552605
WINK;1;6;0;10;30;400;6;0;1782900554371
WINK;1;6;0;10;30;400;7;0;1782900556372
WINK;1;6;0;10;30;400;8;0;1782900558057
WINK;1;6;0;10;30;400;9;0;1782900560917
WINK;1;6;0;10;30;400;10;0;1782900563674
WINK;2;6;0;10;30;400;1;0;1782900571040
WINK;2;6;0;10;30;400;2;0;1782900572940
WINK;2;6;0;10;30;400;3;1;1782900575192
WINK;2;6;0;10;30;400;4;0;1782900578820
WINK;2;6;0;10;30;400;5;0;1782900581112
WINK;2;6;0;10;30;400;6;1;1782900585023
WINK;2;6;0;10;30;400;7;0;1782900587020
WINK;2;6;0;10;30;400;8;0;1782900589623
WINK;2;6;0;10;30;400;9;1;1782900591621
WINK;2;6;0;10;30;400;10;0;1782900593641
WINK;3;6;0;10;30;400;1;0;1782900596579
WINK;3;6;0;10;30;400;2;0;1782900598293
WINK;3;6;0;10;30;400;3;0;1782900600198
WINK;3;6;0;10;30;400;4;0;1782900602210
WINK;3;6;0;10;30;400;5;1;1782900605613
WINK;3;6;0;10;30;400;6;0;1782900607666
WINK;3;6;0;10;30;400;7;0;1782900609378
WINK;3;6;0;10;30;400;8;0;1782900611414
WINK;3;6;0;10;30;400;9;0;1782900613281
WINK;3;6;0;10;30;400;10;0;1782900615429
