input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;5;0;10;80;500;1;0;1782046939145
MOUSE;1;5;0;10;80;500;2;0;1782046939752
MOUSE;1;5;0;10;80;500;3;0;1782046940259
MOUSE;1;5;0;10;80;500;4;0;1782046940915
MOUSE;1;5;0;10;80;500;5;0;1782046941439
MOUSE;1;5;0;10;80;500;6;0;1782046942058
MOUSE;1;5;0;10;80;500;7;0;1782046942580
MOUSE;1;5;0;10;80;500;8;0;1782046943100
MOUSE;1;5;0;10;80;500;9;0;1782046943674
MOUSE;1;5;0;10;80;500;10;0;1782046944296
MOUSE;2;5;0;10;80;500;1;0;1782046945490
MOUSE;2;5;0;10;80;500;2;0;1782046946027
MOUSE;2;5;0;10;80;500;3;0;1782046946562
MOUSE;2;5;0;10;80;500;4;0;1782046947235
MOUSE;2;5;0;10;80;500;5;0;1782046947805
MOUSE;2;5;0;10;80;500;6;0;1782046948341
MOUSE;2;5;0;10;80;500;7;0;1782046948881
MOUSE;2;5;0;10;80;500;8;0;1782046949501
MOUSE;2;5;0;10;80;500;9;0;1782046950053
MOUSE;2;5;0;10;80;500;10;0;1782046950710
MOUSE;3;5;0;10;80;500;1;0;1782046953465
MOUSE;3;5;0;10;80;500;2;0;1782046954053
MOUSE;3;5;0;10;80;500;3;0;1782046954560
MOUSE;3;5;0;10;80;500;4;0;1782046955145
MOUSE;3;5;0;10;80;500;5;0;1782046955650
MOUSE;3;5;0;10;80;500;6;0;1782046956155
MOUSE;3;5;0;10;80;500;7;0;1782046956730
MOUSE;3;5;0;10;80;500;8;0;1782046957249
MOUSE;3;5;0;10;80;500;9;0;1782046957788
MOUSE;3;5;0;10;80;500;10;0;1782046958309
