input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;6;0;10;80;500;1;0;1782899056912
MOUSE;1;6;0;10;80;500;2;0;1782899057767
MOUSE;1;6;0;10;80;500;3;0;1782899058745
MOUSE;1;6;0;10;80;500;4;0;1782899059482
MOUSE;1;6;0;10;80;500;5;0;1782899060305
MOUSE;1;6;0;10;80;500;6;0;1782899061129
MOUSE;1;6;0;10;80;500;7;0;1782899061832
MOUSE;1;6;0;10;80;500;8;0;1782899062638
MOUSE;1;6;0;10;80;500;9;0;1782899063463
MOUSE;1;6;0;10;80;500;10;0;1782899064219
MOUSE;2;6;0;10;80;500;1;0;1782899065670
MOUSE;2;6;0;10;80;500;2;0;1782899066227
MOUSE;2;6;0;10;80;500;3;0;1782899066830
MOUSE;2;6;0;10;80;500;4;0;1782899067449
MOUSE;2;6;0;10;80;500;5;0;1782899068054
MOUSE;2;6;0;10;80;500;6;0;1782899068639
MOUSE;2;6;0;10;80;500;7;0;1782899069342
MOUSE;2;6;0;10;80;500;8;0;1782899069884
MOUSE;2;6;0;10;80;500;9;0;1782899070402
MOUSE;2;6;0;10;80;500;10;0;1782899071106
MOUSE;3;6;0;10;80;500;1;0;1782899072632
MOUSE;3;6;0;10;80;500;2;0;1782899073285
MOUSE;3;6;0;10;80;500;3;0;1782899073887
MOUSE;3;6;0;10;80;500;4;0;1782899074441
MOUSE;3;6;0;10;80;500;5;0;1782899075110
MOUSE;3;6;0;10;80;500;6;0;1782899075765
MOUSE;3;6;0;10;80;500;7;0;1782899076370
MOUSE;3;6;0;10;80;500;8;0;1782899077026
MOUSE;3;6;0;10;80;500;9;0;1782899077647
MOUSE;3;6;0;10;80;500;10;0;1782899078252
