input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;8502;0;10;80;400;1;0;1782746586073
MOUSE;1;8502;0;10;80;400;2;0;1782746586712
MOUSE;1;8502;0;10;80;400;3;0;1782746587316
MOUSE;1;8502;0;10;80;400;4;1;1782746588006
MOUSE;1;8502;0;10;80;400;5;0;1782746588778
MOUSE;1;8502;0;10;80;400;6;0;1782746589381
MOUSE;1;8502;0;10;80;400;7;0;1782746589934
MOUSE;1;8502;0;10;80;400;8;0;1782746590436
MOUSE;1;8502;0;10;80;400;9;0;1782746591123
MOUSE;1;8502;0;10;80;400;10;0;1782746591661
MOUSE;2;8502;0;10;80;400;1;0;1782746593661
MOUSE;2;8502;0;10;80;400;2;0;1782746594197
MOUSE;2;8502;0;10;80;400;3;0;1782746594833
MOUSE;2;8502;0;10;80;400;4;0;1782746595354
MOUSE;2;8502;0;10;80;400;5;0;1782746595975
MOUSE;2;8502;0;10;80;400;6;0;1782746596445
MOUSE;2;8502;0;10;80;400;7;0;1782746596998
MOUSE;2;8502;0;10;80;400;8;0;1782746597469
MOUSE;2;8502;0;10;80;400;9;0;1782746597954
MOUSE;2;8502;0;10;80;400;10;0;1782746598540
MOUSE;3;8502;0;10;80;400;1;0;1782746601814
MOUSE;3;8502;0;10;80;400;2;0;1782746602234
MOUSE;3;8502;0;10;80;400;3;0;1782746602873
MOUSE;3;8502;0;10;80;400;4;0;1782746603327
MOUSE;3;8502;0;10;80;400;5;0;1782746603966
MOUSE;3;8502;0;10;80;400;6;0;1782746604519
MOUSE;3;8502;0;10;80;400;7;0;1782746605042
MOUSE;3;8502;0;10;80;400;8;0;1782746605481
MOUSE;3;8502;0;10;80;400;9;1;1782746606102
MOUSE;3;8502;0;10;80;400;10;0;1782746606653
