input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;5;0;10;80;300;1;0;1782046902544
MOUSE;1;5;0;10;80;300;2;0;1782046902962
MOUSE;1;5;0;10;80;300;3;0;1782046903399
MOUSE;1;5;0;10;80;300;4;0;1782046903838
MOUSE;1;5;0;10;80;300;5;1;1782046904577
MOUSE;1;5;0;10;80;300;6;0;1782046905066
MOUSE;1;5;0;10;80;300;7;0;1782046905650
MOUSE;1;5;0;10;80;300;8;0;1782046906152
MOUSE;1;5;0;10;80;300;9;0;1782046906610
MOUSE;1;5;0;10;80;300;10;0;1782046907098
MOUSE;2;5;0;10;80;300;1;0;1782046908122
MOUSE;2;5;0;10;80;300;2;0;1782046908575
MOUSE;2;5;0;10;80;300;3;0;1782046909030
MOUSE;2;5;0;10;80;300;4;0;1782046909448
MOUSE;2;5;0;10;80;300;5;0;1782046909960
MOUSE;2;5;0;10;80;300;6;0;1782046910413
MOUSE;2;5;0;10;80;300;7;0;1782046910815
MOUSE;2;5;0;10;80;300;8;0;1782046911201
MOUSE;2;5;0;10;80;300;9;0;1782046911739
MOUSE;2;5;0;10;80;300;10;0;1782046912192
MOUSE;3;5;0;10;80;300;1;0;1782046913317
MOUSE;3;5;0;10;80;300;2;0;1782046913788
MOUSE;3;5;0;10;80;300;3;0;1782046914243
MOUSE;3;5;0;10;80;300;4;0;1782046914695
MOUSE;3;5;0;10;80;300;5;0;1782046915130
MOUSE;3;5;0;10;80;300;6;0;1782046915583
MOUSE;3;5;0;10;80;300;7;0;1782046916003
MOUSE;3;5;0;10;80;300;8;1;1782046916757
MOUSE;3;5;0;10;80;300;9;0;1782046917447
MOUSE;3;5;0;10;80;300;10;0;1782046917915
