input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;6;0;10;55;500;1;0;1782898896531
MOUSE;1;6;0;10;55;500;2;0;1782898897233
MOUSE;1;6;0;10;55;500;3;0;1782898898159
MOUSE;1;6;0;10;55;500;4;0;1782898898902
MOUSE;1;6;0;10;55;500;5;0;1782898899707
MOUSE;1;6;0;10;55;500;6;0;1782898900594
MOUSE;1;6;0;10;55;500;7;0;1782898901196
MOUSE;1;6;0;10;55;500;8;0;1782898901968
MOUSE;1;6;0;10;55;500;9;0;1782898902721
MOUSE;1;6;0;10;55;500;10;0;1782898903393
MOUSE;2;6;0;10;55;500;1;0;1782898905336
MOUSE;2;6;0;10;55;500;2;0;1782898905972
MOUSE;2;6;0;10;55;500;3;0;1782898906859
MOUSE;2;6;0;10;55;500;4;0;1782898907546
MOUSE;2;6;0;10;55;500;5;0;1782898908319
MOUSE;2;6;0;10;55;500;6;0;1782898909055
MOUSE;2;6;0;10;55;500;7;0;1782898909708
MOUSE;2;6;0;10;55;500;8;0;1782898910447
MOUSE;2;6;0;10;55;500;9;0;1782898911217
MOUSE;2;6;0;10;55;500;10;0;1782898912174
MOUSE;3;6;0;10;55;500;1;0;1782898913885
MOUSE;3;6;0;10;55;500;2;0;1782898914822
MOUSE;3;6;0;10;55;500;3;0;1782898915625
MOUSE;3;6;0;10;55;500;4;0;1782898916197
MOUSE;3;6;0;10;55;500;5;0;1782898917034
MOUSE;3;6;0;10;55;500;6;0;1782898917755
MOUSE;3;6;0;10;55;500;7;0;1782898918476
MOUSE;3;6;0;10;55;500;8;0;1782898919163
MOUSE;3;6;0;10;55;500;9;0;1782898919848
MOUSE;3;6;0;10;55;500;10;0;1782898920786
