input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;6;0;10;55;300;1;0;1782898954018
MOUSE;1;6;0;10;55;300;2;0;1782898954626
MOUSE;1;6;0;10;55;300;3;0;1782898955266
MOUSE;1;6;0;10;55;300;4;0;1782898955803
MOUSE;1;6;0;10;55;300;5;0;1782898956390
MOUSE;1;6;0;10;55;300;6;0;1782898956876
MOUSE;1;6;0;10;55;300;7;0;1782898957463
MOUSE;1;6;0;10;55;300;8;0;1782898958048
MOUSE;1;6;0;10;55;300;9;0;1782898958822
MOUSE;1;6;0;10;55;300;10;0;1782898959478
MOUSE;2;6;0;10;55;300;1;0;1782898962250
MOUSE;2;6;0;10;55;300;2;0;1782898962818
MOUSE;2;6;0;10;55;300;3;0;1782898963372
MOUSE;2;6;0;10;55;300;4;0;1782898964013
MOUSE;2;6;0;10;55;300;5;0;1782898964633
MOUSE;2;6;0;10;55;300;6;0;1782898965239
MOUSE;2;6;0;10;55;300;7;0;1782898965942
MOUSE;2;6;0;10;55;300;8;0;1782898966596
MOUSE;2;6;0;10;55;300;9;0;1782898967334
MOUSE;2;6;0;10;55;300;10;0;1782898967990
MOUSE;3;6;0;10;55;300;1;0;1782898969499
MOUSE;3;6;0;10;55;300;2;0;1782898970151
MOUSE;3;6;0;10;55;300;3;0;1782898970709
MOUSE;3;6;0;10;55;300;4;0;1782898971229
MOUSE;3;6;0;10;55;300;5;0;1782898971819
MOUSE;3;6;0;10;55;300;6;0;1782898972356
MOUSE;3;6;0;10;55;300;7;0;1782898973011
MOUSE;3;6;0;10;55;300;8;0;1782898973699
MOUSE;3;6;0;10;55;300;9;0;1782898974390
MOUSE;3;6;0;10;55;300;10;0;1782898975127
