input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;6;0;10;80;400;1;0;1782899079604
MOUSE;1;6;0;10;80;400;2;0;1782899080260
MOUSE;1;6;0;10;80;400;3;0;1782899081215
MOUSE;1;6;0;10;80;400;4;0;1782899081904
MOUSE;1;6;0;10;80;400;5;0;1782899082642
MOUSE;1;6;0;10;80;400;6;0;1782899083331
MOUSE;1;6;0;10;80;400;7;0;1782899084002
MOUSE;1;6;0;10;80;400;8;0;1782899084643
MOUSE;1;6;0;10;80;400;9;0;1782899085298
MOUSE;1;6;0;10;80;400;10;0;1782899085970
MOUSE;2;6;0;10;80;400;1;0;1782899087030
MOUSE;2;6;0;10;80;400;2;0;1782899087553
MOUSE;2;6;0;10;80;400;3;0;1782899088241
MOUSE;2;6;0;10;80;400;4;0;1782899088831
MOUSE;2;6;0;10;80;400;5;0;1782899089521
MOUSE;2;6;0;10;80;400;6;0;1782899090096
MOUSE;2;6;0;10;80;400;7;0;1782899090700
MOUSE;2;6;0;10;80;400;8;0;1782899091387
MOUSE;2;6;0;10;80;400;9;0;1782899091940
MOUSE;2;6;0;10;80;400;10;0;1782899092579
MOUSE;3;6;0;10;80;400;1;0;1782899094095
MOUSE;3;6;0;10;80;400;2;0;1782899094648
MOUSE;3;6;0;10;80;400;3;0;1782899095286
MOUSE;3;6;0;10;80;400;4;0;1782899095973
MOUSE;3;6;0;10;80;400;5;0;1782899096780
MOUSE;3;6;0;10;80;400;6;0;1782899097553
MOUSE;3;6;0;10;80;400;7;0;1782899098074
MOUSE;3;6;0;10;80;400;8;0;1782899098711
MOUSE;3;6;0;10;80;400;9;0;1782899099334
MOUSE;3;6;0;10;80;400;10;0;1782899100006
