input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;5;0;10;55;400;1;0;1782046859739
MOUSE;1;5;0;10;55;400;2;0;1782046860359
MOUSE;1;5;0;10;55;400;3;0;1782046860996
MOUSE;1;5;0;10;55;400;4;0;1782046861531
MOUSE;1;5;0;10;55;400;5;0;1782046862184
MOUSE;1;5;0;10;55;400;6;0;1782046862736
MOUSE;1;5;0;10;55;400;7;0;1782046863225
MOUSE;1;5;0;10;55;400;8;0;1782046863879
MOUSE;1;5;0;10;55;400;9;0;1782046864550
MOUSE;1;5;0;10;55;400;10;0;1782046865224
MOUSE;2;5;0;10;55;400;1;0;1782046866416
MOUSE;2;5;0;10;55;400;2;0;1782046867004
MOUSE;2;5;0;10;55;400;3;0;1782046867642
MOUSE;2;5;0;10;55;400;4;0;1782046868197
MOUSE;2;5;0;10;55;400;5;0;1782046868754
MOUSE;2;5;0;10;55;400;6;0;1782046869325
MOUSE;2;5;0;10;55;400;7;0;1782046869861
MOUSE;2;5;0;10;55;400;8;0;1782046870416
MOUSE;2;5;0;10;55;400;9;0;1782046870975
MOUSE;2;5;0;10;55;400;10;0;1782046871548
MOUSE;3;5;0;10;55;400;1;0;1782046872769
MOUSE;3;5;0;10;55;400;2;0;1782046873448
MOUSE;3;5;0;10;55;400;3;0;1782046874103
MOUSE;3;5;0;10;55;400;4;0;1782046874676
MOUSE;3;5;0;10;55;400;5;0;1782046875232
MOUSE;3;5;0;10;55;400;6;0;1782046875805
MOUSE;3;5;0;10;55;400;7;0;1782046876359
MOUSE;3;5;0;10;55;400;8;0;1782046876931
MOUSE;3;5;0;10;55;400;9;0;1782046877469
MOUSE;3;5;0;10;55;400;10;0;1782046878073
