input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;5;0;10;80;400;1;0;1782046919076
MOUSE;1;5;0;10;80;400;2;0;1782046919597
MOUSE;1;5;0;10;80;400;3;0;1782046920067
MOUSE;1;5;0;10;80;400;4;0;1782046920708
MOUSE;1;5;0;10;80;400;5;0;1782046921330
MOUSE;1;5;0;10;80;400;6;0;1782046921852
MOUSE;1;5;0;10;80;400;7;0;1782046922440
MOUSE;1;5;0;10;80;400;8;0;1782046922962
MOUSE;1;5;0;10;80;400;9;0;1782046923450
MOUSE;1;5;0;10;80;400;10;0;1782046923971
MOUSE;2;5;0;10;80;400;1;0;1782046925116
MOUSE;2;5;0;10;80;400;2;0;1782046925618
MOUSE;2;5;0;10;80;400;3;0;1782046926106
MOUSE;2;5;0;10;80;400;4;0;1782046926728
MOUSE;2;5;0;10;80;400;5;0;1782046927281
MOUSE;2;5;0;10;80;400;6;0;1782046927752
MOUSE;2;5;0;10;80;400;7;0;1782046928389
MOUSE;2;5;0;10;80;400;8;0;1782046928977
MOUSE;2;5;0;10;80;400;9;0;1782046929529
MOUSE;2;5;0;10;80;400;10;0;1782046930033
MOUSE;3;5;0;10;80;400;1;0;1782046931576
MOUSE;3;5;0;10;80;400;2;0;1782046932078
MOUSE;3;5;0;10;80;400;3;0;1782046932565
MOUSE;3;5;0;10;80;400;4;0;1782046933067
MOUSE;3;5;0;10;80;400;5;0;1782046933719
MOUSE;3;5;0;10;80;400;6;0;1782046934309
MOUSE;3;5;0;10;80;400;7;0;1782046934813
MOUSE;3;5;0;10;80;400;8;0;1782046935350
MOUSE;3;5;0;10;80;400;9;0;1782046935919
MOUSE;3;5;0;10;80;400;10;0;1782046936559
