input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;8502;0;10;80;300;1;0;1782746609109
MOUSE;1;8502;0;10;80;300;2;0;1782746609527
MOUSE;1;8502;0;10;80;300;3;0;1782746610066
MOUSE;1;8502;0;10;80;300;4;0;1782746610552
MOUSE;1;8502;0;10;80;300;5;0;1782746611112
MOUSE;1;8502;0;10;80;300;6;1;1782746611853
MOUSE;1;8502;0;10;80;300;7;0;1782746612472
MOUSE;1;8502;0;10;80;300;8;0;1782746612992
MOUSE;1;8502;0;10;80;300;9;0;1782746613527
MOUSE;1;8502;0;10;80;300;10;0;1782746614064
MOUSE;2;8502;0;10;80;300;1;0;1782746616164
MOUSE;2;8502;0;10;80;300;2;0;1782746616566
MOUSE;2;8502;0;10;80;300;3;0;1782746617056
MOUSE;2;8502;0;10;80;300;4;0;1782746617493
MOUSE;2;8502;0;10;80;300;5;0;1782746617979
MOUSE;2;8502;0;10;80;300;6;0;1782746618633
MOUSE;2;8502;0;10;80;300;7;0;1782746619135
MOUSE;2;8502;0;10;80;300;8;0;1782746619603
MOUSE;2;8502;0;10;80;300;9;0;1782746620039
MOUSE;2;8502;0;10;80;300;10;1;1782746620678
MOUSE;3;8502;0;10;80;300;1;0;1782746621922
MOUSE;3;8502;0;10;80;300;2;0;1782746622423
MOUSE;3;8502;0;10;80;300;3;0;1782746622915
MOUSE;3;8502;0;10;80;300;4;0;1782746623384
MOUSE;3;8502;0;10;80;300;5;1;1782746624072
MOUSE;3;8502;0;10;80;300;6;0;1782746624575
MOUSE;3;8502;0;10;80;300;7;1;1782746625784
MOUSE;3;8502;0;10;80;300;8;0;1782746626304
MOUSE;3;8502;0;10;80;300;9;0;1782746626860
MOUSE;3;8502;0;10;80;300;10;0;1782746627562
