input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;8502;0;10;55;400;1;0;1782746515133
MOUSE;1;8502;0;10;55;400;2;0;1782746515872
MOUSE;1;8502;0;10;55;400;3;0;1782746516459
MOUSE;1;8502;0;10;55;400;4;0;1782746517196
MOUSE;1;8502;0;10;55;400;5;0;1782746517905
MOUSE;1;8502;0;10;55;400;6;0;1782746518580
MOUSE;1;8502;0;10;55;400;7;0;1782746519235
MOUSE;1;8502;0;10;55;400;8;0;1782746519822
MOUSE;1;8502;0;10;55;400;9;0;1782746520781
MOUSE;1;8502;0;10;55;400;10;0;1782746521622
MOUSE;2;8502;0;10;55;400;1;0;1782746523519
MOUSE;2;8502;0;10;55;400;2;0;1782746524124
MOUSE;2;8502;0;10;55;400;3;0;1782746524778
MOUSE;2;8502;0;10;55;400;4;0;1782746525414
MOUSE;2;8502;0;10;55;400;5;0;1782746526218
MOUSE;2;8502;0;10;55;400;6;0;1782746526971
MOUSE;2;8502;0;10;55;400;7;0;1782746527877
MOUSE;2;8502;0;10;55;400;8;0;1782746528430
MOUSE;2;8502;0;10;55;400;9;0;1782746528936
MOUSE;2;8502;0;10;55;400;10;0;1782746529388
MOUSE;3;8502;0;10;55;400;1;0;1782746530955
MOUSE;3;8502;0;10;55;400;2;0;1782746531540
MOUSE;3;8502;0;10;55;400;3;0;1782746532160
MOUSE;3;8502;0;10;55;400;4;0;1782746532614
MOUSE;3;8502;0;10;55;400;5;0;1782746533135
MOUSE;3;8502;0;10;55;400;6;0;1782746533774
MOUSE;3;8502;0;10;55;400;7;0;1782746534360
MOUSE;3;8502;0;10;55;400;8;0;1782746534948
MOUSE;3;8502;0;10;55;400;9;0;1782746535602
MOUSE;3;8502;0;10;55;400;10;0;1782746536306
