input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;5;0;10;30;500;1;0;1782046813407
MOUSE;1;5;0;10;30;500;2;0;1782046814298
MOUSE;1;5;0;10;30;500;3;0;1782046815021
MOUSE;1;5;0;10;30;500;4;0;1782046815879
MOUSE;1;5;0;10;30;500;5;0;1782046816657
MOUSE;1;5;0;10;30;500;6;0;1782046817449
MOUSE;1;5;0;10;30;500;7;0;1782046818339
MOUSE;1;5;0;10;30;500;8;0;1782046819160
MOUSE;1;5;0;10;30;500;9;0;1782046819967
MOUSE;1;5;0;10;30;500;10;0;1782046820771
MOUSE;2;5;0;10;30;500;1;0;1782046822855
MOUSE;2;5;0;10;30;500;2;0;1782046823711
MOUSE;2;5;0;10;30;500;3;0;1782046824600
MOUSE;2;5;0;10;30;500;4;0;1782046825322
MOUSE;2;5;0;10;30;500;5;0;1782046826129
MOUSE;2;5;0;10;30;500;6;0;1782046826834
MOUSE;2;5;0;10;30;500;7;0;1782046827589
MOUSE;2;5;0;10;30;500;8;0;1782046828378
MOUSE;2;5;0;10;30;500;9;1;1782046829438
MOUSE;2;5;0;10;30;500;10;0;1782046830344
MOUSE;3;5;0;10;30;500;1;0;1782046831690
MOUSE;3;5;0;10;30;500;2;0;1782046832344
MOUSE;3;5;0;10;30;500;3;0;1782046833265
MOUSE;3;5;0;10;30;500;4;0;1782046833954
MOUSE;3;5;0;10;30;500;5;0;1782046834643
MOUSE;3;5;0;10;30;500;6;0;1782046835368
MOUSE;3;5;0;10;30;500;7;0;1782046836090
MOUSE;3;5;0;10;30;500;8;0;1782046836881
MOUSE;3;5;0;10;30;500;9;0;1782046837602
MOUSE;3;5;0;10;30;500;10;0;1782046838326
