input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;8502;0;10;55;500;1;0;1782746481134
MOUSE;1;8502;0;10;55;500;2;0;1782746481888
MOUSE;1;8502;0;10;55;500;3;0;1782746482576
MOUSE;1;8502;0;10;55;500;4;0;1782746483565
MOUSE;1;8502;0;10;55;500;5;0;1782746484808
MOUSE;1;8502;0;10;55;500;6;0;1782746485748
MOUSE;1;8502;0;10;55;500;7;0;1782746486722
MOUSE;1;8502;0;10;55;500;8;0;1782746487461
MOUSE;1;8502;0;10;55;500;9;0;1782746488031
MOUSE;1;8502;0;10;55;500;10;0;1782746488784
MOUSE;2;8502;0;10;55;500;1;0;1782746491203
MOUSE;2;8502;0;10;55;500;2;0;1782746491691
MOUSE;2;8502;0;10;55;500;3;0;1782746492619
MOUSE;2;8502;0;10;55;500;4;0;1782746493325
MOUSE;2;8502;0;10;55;500;5;0;1782746494134
MOUSE;2;8502;0;10;55;500;6;0;1782746494878
MOUSE;2;8502;0;10;55;500;7;0;1782746495770
MOUSE;2;8502;0;10;55;500;8;0;1782746496698
MOUSE;2;8502;0;10;55;500;9;0;1782746497591
MOUSE;2;8502;0;10;55;500;10;0;1782746498484
MOUSE;3;8502;0;10;55;500;1;0;1782746507227
MOUSE;3;8502;0;10;55;500;2;0;1782746507933
MOUSE;3;8502;0;10;55;500;3;0;1782746508570
MOUSE;3;8502;0;10;55;500;4;0;1782746509190
MOUSE;3;8502;0;10;55;500;5;0;1782746510031
MOUSE;3;8502;0;10;55;500;6;0;1782746510650
MOUSE;3;8502;0;10;55;500;7;0;1782746511287
MOUSE;3;8502;0;10;55;500;8;0;1782746511991
MOUSE;3;8502;0;10;55;500;9;0;1782746512662
MOUSE;3;8502;0;10;55;500;10;0;1782746513350
