input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;6;0;10;30;400;1;0;1782899005235
MOUSE;1;6;0;10;30;400;2;0;1782899005874
MOUSE;1;6;0;10;30;400;3;0;1782899006511
MOUSE;1;6;0;10;30;400;4;0;1782899007197
MOUSE;1;6;0;10;30;400;5;0;1782899008023
MOUSE;1;6;0;10;30;400;6;0;1782899009015
MOUSE;1;6;0;10;30;400;7;0;1782899009838
MOUSE;1;6;0;10;30;400;8;0;1782899010562
MOUSE;1;6;0;10;30;400;9;0;1782899011368
MOUSE;1;6;0;10;30;400;10;0;1782899012058
MOUSE;2;6;0;10;30;400;1;0;1782899013620
MOUSE;2;6;0;10;30;400;2;1;1782899014661
MOUSE;2;6;0;10;30;400;3;0;1782899015687
MOUSE;2;6;0;10;30;400;4;0;1782899016409
MOUSE;2;6;0;10;30;400;5;0;1782899017385
MOUSE;2;6;0;10;30;400;6;0;1782899018157
MOUSE;2;6;0;10;30;400;7;0;1782899018879
MOUSE;2;6;0;10;30;400;8;0;1782899019770
MOUSE;2;6;0;10;30;400;9;0;1782899020812
MOUSE;2;6;0;10;30;400;10;0;1782899021836
MOUSE;3;6;0;10;30;400;1;0;1782899023200
MOUSE;3;6;0;10;30;400;2;0;1782899023854
MOUSE;3;6;0;10;30;400;3;0;1782899024575
MOUSE;3;6;0;10;30;400;4;0;1782899025401
MOUSE;3;6;0;10;30;400;5;0;1782899026171
MOUSE;3;6;0;10;30;400;6;0;1782899027114
MOUSE;3;6;0;10;30;400;7;0;1782899027854
MOUSE;3;6;0;10;30;400;8;0;1782899028829
MOUSE;3;6;0;10;30;400;9;0;1782899029671
MOUSE;3;6;0;10;30;400;10;0;1782899030530
