input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE;1;6;0;10;80;300;1;0;1782899102908
MOUSE;1;6;0;10;80;300;2;0;1782899103529
MOUSE;1;6;0;10;80;300;3;0;1782899104235
MOUSE;1;6;0;10;80;300;4;0;1782899104854
MOUSE;1;6;0;10;80;300;5;0;1782899105374
MOUSE;1;6;0;10;80;300;6;0;1782899105947
MOUSE;1;6;0;10;80;300;7;0;1782899106468
MOUSE;1;6;0;10;80;300;8;0;1782899107006
MOUSE;1;6;0;10;80;300;9;0;1782899107493
MOUSE;1;6;0;10;80;300;10;0;1782899108032
MOUSE;2;6;0;10;80;300;1;0;1782899109795
MOUSE;2;6;0;10;80;300;2;0;1782899110403
MOUSE;2;6;0;10;80;300;3;0;1782899110856
MOUSE;2;6;0;10;80;300;4;0;1782899111425
MOUSE;2;6;0;10;80;300;5;0;1782899111844
MOUSE;2;6;0;10;80;300;6;0;1782899112380
MOUSE;2;6;0;10;80;300;7;0;1782899112886
MOUSE;2;6;0;10;80;300;8;0;1782899113423
MOUSE;2;6;0;10;80;300;9;0;1782899113877
MOUSE;2;6;0;10;80;300;10;0;1782899114365
MOUSE;3;6;0;10;80;300;1;0;1782899115810
MOUSE;3;6;0;10;80;300;2;0;1782899116363
MOUSE;3;6;0;10;80;300;3;0;1782899116987
MOUSE;3;6;0;10;80;300;4;0;1782899117558
MOUSE;3;6;0;10;80;300;5;0;1782899118133
MOUSE;3;6;0;10;80;300;6;0;1782899118571
MOUSE;3;6;0;10;80;300;7;0;1782899119074
MOUSE;3;6;0;10;80;300;8;0;1782899119628
MOUSE;3;6;0;10;80;300;9;0;1782899120079
MOUSE;3;6;0;10;80;300;10;0;1782899120603
