input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
TRACK_PAD;1;8502;0;10;30;400;1;0;1782748599408
TRACK_PAD;1;8502;0;10;30;400;2;0;1782748600767
TRACK_PAD;1;8502;0;10;30;400;3;0;1782748602180
TRACK_PAD;1;8502;0;10;30;400;4;0;1782748603689
TRACK_PAD;1;8502;0;10;30;400;5;0;1782748605155
TRACK_PAD;1;8502;0;10;30;400;6;0;1782748606163
TRACK_PAD;1;8502;0;10;30;400;7;0;1782748607188
TRACK_PAD;1;8502;0;10;30;400;8;0;1782748607999
TRACK_PAD;1;8502;0;10;30;400;9;0;1782748608912
TRACK_PAD;1;8502;0;10;30;400;10;0;1782748609955
TRACK_PAD;2;8502;0;10;30;400;1;0;1782748612692
TRACK_PAD;2;8502;0;10;30;400;2;0;1782748614273
TRACK_PAD;2;8502;0;10;30;400;3;0;1782748615884
TRACK_PAD;2;8502;0;10;30;400;4;0;1782748617177
TRACK_PAD;2;8502;0;10;30;400;5;0;1782748618843
TRACK_PAD;2;8502;0;10;30;400;6;0;1782748619917
TRACK_PAD;2;8502;0;10;30;400;7;0;1782748620908
TRACK_PAD;2;8502;0;10;30;400;8;0;1782748622184
TRACK_PAD;2;8502;0;10;30;400;9;0;1782748623413
TRACK_PAD;2;8502;0;10;30;400;10;0;1782748624906
TRACK_PAD;3;8502;0;10;30;400;1;0;1782748628558
TRACK_PAD;3;8502;0;10;30;400;2;0;1782748629631
TRACK_PAD;3;8502;0;10;30;400;3;0;1782748631410
TRACK_PAD;3;8502;0;10;30;400;4;0;1782748632471
TRACK_PAD;3;8502;0;10;30;400;5;0;1782748633261
TRACK_PAD;3;8502;0;10;30;400;6;0;1782748634235
TRACK_PAD;3;8502;0;10;30;400;7;0;1782748635274
TRACK_PAD;3;8502;0;10;30;400;8;0;1782748636936
TRACK_PAD;3;8502;0;10;30;400;9;0;1782748638132
TRACK_PAD;3;8502;0;10;30;400;10;0;1782748639542
