input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
TRACK_PAD;1;5;0;10;80;400;1;0;1782063226989
TRACK_PAD;1;5;0;10;80;400;2;0;1782063227678
TRACK_PAD;1;5;0;10;80;400;3;0;1782063228369
TRACK_PAD;1;5;0;10;80;400;4;0;1782063228975
TRACK_PAD;1;5;0;10;80;400;5;0;1782063229852
TRACK_PAD;1;5;0;10;80;400;6;1;1782063230914
TRACK_PAD;1;5;0;10;80;400;7;0;1782063231656
TRACK_PAD;1;5;0;10;80;400;8;0;1782063232384
TRACK_PAD;1;5;0;10;80;400;9;0;1782063233157
TRACK_PAD;1;5;0;10;80;400;10;0;1782063233830
TRACK_PAD;2;5;0;10;80;400;1;0;1782063236122
TRACK_PAD;2;5;0;10;80;400;2;0;1782063236913
TRACK_PAD;2;5;0;10;80;400;3;0;1782063237823
TRACK_PAD;2;5;0;10;80;400;4;0;1782063238463
TRACK_PAD;2;5;0;10;80;400;5;0;1782063239306
TRACK_PAD;2;5;0;10;80;400;6;0;1782063240251
TRACK_PAD;2;5;0;10;80;400;7;0;1782063241216
TRACK_PAD;2;5;0;10;80;400;8;0;1782063242127
TRACK_PAD;2;5;0;10;80;400;9;0;1782063242989
TRACK_PAD;2;5;0;10;80;400;10;0;1782063243702
TRACK_PAD;3;5;0;10;80;400;1;0;1782063246161
TRACK_PAD;3;5;0;10;80;400;2;0;1782063246882
TRACK_PAD;3;5;0;10;80;400;3;0;1782063247525
TRACK_PAD;3;5;0;10;80;400;4;0;1782063248385
TRACK_PAD;3;5;0;10;80;400;5;0;1782063249045
TRACK_PAD;3;5;0;10;80;400;6;0;1782063249888
TRACK_PAD;3;5;0;10;80;400;7;0;1782063250560
TRACK_PAD;3;5;0;10;80;400;8;0;1782063251286
TRACK_PAD;3;5;0;10;80;400;9;0;1782063251995
TRACK_PAD;3;5;0;10;80;400;10;0;1782063252973
