input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
TRACK_PAD;1;8502;0;10;30;500;1;1;1782748681606
TRACK_PAD;1;8502;0;10;30;500;2;0;1782748682746
TRACK_PAD;1;8502;0;10;30;500;3;0;1782748684027
TRACK_PAD;1;8502;0;10;30;500;4;0;1782748685573
TRACK_PAD;1;8502;0;10;30;500;5;0;1782748687169
TRACK_PAD;1;8502;0;10;30;500;6;0;1782748688700
TRACK_PAD;1;8502;0;10;30;500;7;0;1782748690064
TRACK_PAD;1;8502;0;10;30;500;8;0;1782748691221
TRACK_PAD;1;8502;0;10;30;500;9;0;1782748692296
TRACK_PAD;1;8502;0;10;30;500;10;0;1782748693503
TRACK_PAD;2;8502;0;10;30;500;1;2;1782748698599
TRACK_PAD;2;8502;0;10;30;500;2;0;1782748699955
TRACK_PAD;2;8502;0;10;30;500;3;0;1782748701014
TRACK_PAD;2;8502;0;10;30;500;4;0;1782748702405
TRACK_PAD;2;8502;0;10;30;500;5;0;1782748703633
TRACK_PAD;2;8502;0;10;30;500;6;0;1782748704791
TRACK_PAD;2;8502;0;10;30;500;7;0;1782748705984
TRACK_PAD;2;8502;0;10;30;500;8;0;1782748707643
TRACK_PAD;2;8502;0;10;30;500;9;0;1782748708790
TRACK_PAD;2;8502;0;10;30;500;10;0;1782748709833
TRACK_PAD;3;8502;0;10;30;500;1;0;1782748712065
TRACK_PAD;3;8502;0;10;30;500;2;1;1782748713645
TRACK_PAD;3;8502;0;10;30;500;3;0;1782748714806
TRACK_PAD;3;8502;0;10;30;500;4;0;1782748715932
TRACK_PAD;3;8502;0;10;30;500;5;0;1782748717389
TRACK_PAD;3;8502;0;10;30;500;6;0;1782748718667
TRACK_PAD;3;8502;0;10;30;500;7;0;1782748720229
TRACK_PAD;3;8502;0;10;30;500;8;0;1782748721254
TRACK_PAD;3;8502;0;10;30;500;9;0;1782748722463
TRACK_PAD;3;8502;0;10;30;500;10;0;1782748724179
