input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
TRACK_PAD;1;5;0;10;30;400;1;0;1782063007757
TRACK_PAD;1;5;0;10;30;400;2;0;1782063009036
TRACK_PAD;1;5;0;10;30;400;3;0;1782063009929
TRACK_PAD;1;5;0;10;30;400;4;0;1782063010844
TRACK_PAD;1;5;0;10;30;400;5;0;1782063011906
TRACK_PAD;1;5;0;10;30;400;6;0;1782063013020
TRACK_PAD;1;5;0;10;30;400;7;0;1782063014050
TRACK_PAD;1;5;0;10;30;400;8;0;1782063014963
TRACK_PAD;1;5;0;10;30;400;9;0;1782063016044
TRACK_PAD;1;5;0;10;30;400;10;0;1782063016838
TRACK_PAD;2;5;0;10;30;400;1;0;1782063020167
TRACK_PAD;2;5;0;10;30;400;2;0;1782063021280
TRACK_PAD;2;5;0;10;30;400;3;0;1782063022172
TRACK_PAD;2;5;0;10;30;400;4;0;1782063023099
TRACK_PAD;2;5;0;10;30;400;5;0;1782063024214
TRACK_PAD;2;5;0;10;30;400;6;0;1782063025359
TRACK_PAD;2;5;0;10;30;400;7;0;1782063026391
TRACK_PAD;2;5;0;10;30;400;8;0;1782063027231
TRACK_PAD;2;5;0;10;30;400;9;0;1782063028189
TRACK_PAD;2;5;0;10;30;400;10;0;1782063029033
TRACK_PAD;3;5;0;10;30;400;1;0;1782063031679
TRACK_PAD;3;5;0;10;30;400;2;0;1782063032704
TRACK_PAD;3;5;0;10;30;400;3;0;1782063033571
TRACK_PAD;3;5;0;10;30;400;4;0;1782063034462
TRACK_PAD;3;5;0;10;30;400;5;0;1782063035929
TRACK_PAD;3;5;0;10;30;400;6;0;1782063037422
TRACK_PAD;3;5;0;10;30;400;7;0;1782063038314
TRACK_PAD;3;5;0;10;30;400;8;0;1782063039413
TRACK_PAD;3;5;0;10;30;400;9;0;1782063040516
TRACK_PAD;3;5;0;10;30;400;10;0;1782063041411
