input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
TRACK_PAD;1;8502;0;10;55;500;1;0;1782748455388
TRACK_PAD;1;8502;0;10;55;500;2;0;1782748457185
TRACK_PAD;1;8502;0;10;55;500;3;0;1782748458663
TRACK_PAD;1;8502;0;10;55;500;4;0;1782748460208
TRACK_PAD;1;8502;0;10;55;500;5;0;1782748461692
TRACK_PAD;1;8502;0;10;55;500;6;0;1782748462986
TRACK_PAD;1;8502;0;10;55;500;7;0;1782748464096
TRACK_PAD;1;8502;0;10;55;500;8;0;1782748465035
TRACK_PAD;1;8502;0;10;55;500;9;0;1782748466029
TRACK_PAD;1;8502;0;10;55;500;10;0;1782748466953
TRACK_PAD;2;8502;0;10;55;500;1;0;1782748470602
TRACK_PAD;2;8502;0;10;55;500;2;0;1782748471744
TRACK_PAD;2;8502;0;10;55;500;3;0;1782748472952
TRACK_PAD;2;8502;0;10;55;500;4;0;1782748473994
TRACK_PAD;2;8502;0;10;55;500;5;1;1782748475724
TRACK_PAD;2;8502;0;10;55;500;6;0;1782748477017
TRACK_PAD;2;8502;0;10;55;500;7;0;1782748478225
TRACK_PAD;2;8502;0;10;55;500;8;0;1782748479336
TRACK_PAD;2;8502;0;10;55;500;9;0;1782748480427
TRACK_PAD;2;8502;0;10;55;500;10;0;1782748481567
TRACK_PAD;3;8502;0;10;55;500;1;0;1782748484415
TRACK_PAD;3;8502;0;10;55;500;2;0;1782748485421
TRACK_PAD;3;8502;0;10;55;500;3;3;1782748487956
TRACK_PAD;3;8502;0;10;55;500;4;0;1782748491161
TRACK_PAD;3;8502;0;10;55;500;5;0;1782748492285
TRACK_PAD;3;8502;0;10;55;500;6;0;1782748493562
TRACK_PAD;3;8502;0;10;55;500;7;0;1782748494567
TRACK_PAD;3;8502;0;10;55;500;8;0;1782748495845
TRACK_PAD;3;8502;0;10;55;500;9;0;1782748496884
TRACK_PAD;3;8502;0;10;55;500;10;0;1782748497993
