input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
TRACK_PAD;1;6;0;10;80;500;1;0;1782900646899
TRACK_PAD;1;6;0;10;80;500;2;0;1782900647771
TRACK_PAD;1;6;0;10;80;500;3;0;1782900648678
TRACK_PAD;1;6;0;10;80;500;4;0;1782900649401
TRACK_PAD;1;6;0;10;80;500;5;0;1782900650072
TRACK_PAD;1;6;0;10;80;500;6;0;1782900650844
TRACK_PAD;1;6;0;10;80;500;7;0;1782900651666
TRACK_PAD;1;6;0;10;80;500;8;0;1782900652538
TRACK_PAD;1;6;0;10;80;500;9;0;1782900653397
TRACK_PAD;1;6;0;10;80;500;10;0;1782900654201
TRACK_PAD;2;6;0;10;80;500;1;0;1782900656517
TRACK_PAD;2;6;0;10;80;500;2;0;1782900657236
TRACK_PAD;2;6;0;10;80;500;3;0;1782900658296
TRACK_PAD;2;6;0;10;80;500;4;0;1782900659220
TRACK_PAD;2;6;0;10;80;500;5;1;1782900660385
TRACK_PAD;2;6;0;10;80;500;6;0;1782900661139
TRACK_PAD;2;6;0;10;80;500;7;0;1782900661945
TRACK_PAD;2;6;0;10;80;500;8;0;1782900662686
TRACK_PAD;2;6;0;10;80;500;9;0;1782900663542
TRACK_PAD;2;6;0;10;80;500;10;0;1782900664685
TRACK_PAD;3;6;0;10;80;500;1;0;1782900666785
TRACK_PAD;3;6;0;10;80;500;2;0;1782900667545
TRACK_PAD;3;6;0;10;80;500;3;0;1782900668534
TRACK_PAD;3;6;0;10;80;500;4;0;1782900669276
TRACK_PAD;3;6;0;10;80;500;5;0;1782900669933
TRACK_PAD;3;6;0;10;80;500;6;0;1782900670588
TRACK_PAD;3;6;0;10;80;500;7;0;1782900671226
TRACK_PAD;3;6;0;10;80;500;8;0;1782900672098
TRACK_PAD;3;6;0;10;80;500;9;0;1782900673220
TRACK_PAD;3;6;0;10;80;500;10;0;1782900674011
