input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
TRACK_PAD;1;5;0;10;80;300;1;0;1782063200301
TRACK_PAD;1;5;0;10;80;300;2;0;1782063200992
TRACK_PAD;1;5;0;10;80;300;3;0;1782063201565
TRACK_PAD;1;5;0;10;80;300;4;0;1782063202222
TRACK_PAD;1;5;0;10;80;300;5;0;1782063203034
TRACK_PAD;1;5;0;10;80;300;6;0;1782063203792
TRACK_PAD;1;5;0;10;80;300;7;0;1782063204419
TRACK_PAD;1;5;0;10;80;300;8;0;1782063205165
TRACK_PAD;1;5;0;10;80;300;9;0;1782063205957
TRACK_PAD;1;5;0;10;80;300;10;0;1782063206579
TRACK_PAD;2;5;0;10;80;300;1;0;1782063209360
TRACK_PAD;2;5;0;10;80;300;2;0;1782063209963
TRACK_PAD;2;5;0;10;80;300;3;0;1782063210538
TRACK_PAD;2;5;0;10;80;300;4;0;1782063211178
TRACK_PAD;2;5;0;10;80;300;5;0;1782063211751
TRACK_PAD;2;5;0;10;80;300;6;0;1782063212593
TRACK_PAD;2;5;0;10;80;300;7;0;1782063213316
TRACK_PAD;2;5;0;10;80;300;8;0;1782063214006
TRACK_PAD;2;5;0;10;80;300;9;0;1782063214748
TRACK_PAD;2;5;0;10;80;300;10;0;1782063215342
TRACK_PAD;3;5;0;10;80;300;1;0;1782063218616
TRACK_PAD;3;5;0;10;80;300;2;0;1782063219306
TRACK_PAD;3;5;0;10;80;300;3;0;1782063220045
TRACK_PAD;3;5;0;10;80;300;4;0;1782063220634
TRACK_PAD;3;5;0;10;80;300;5;0;1782063221280
TRACK_PAD;3;5;0;10;80;300;6;0;1782063221851
TRACK_PAD;3;5;0;10;80;300;7;0;1782063222408
TRACK_PAD;3;5;0;10;80;300;8;0;1782063223169
TRACK_PAD;3;5;0;10;80;300;9;0;1782063224000
TRACK_PAD;3;5;0;10;80;300;10;0;1782063224576
