input_mode;iteration;pid;delay;tunnel_w;tunnel_h;x;y;hit;timestamp
WINK;1;8502;0;1100;110;419.0;561.0;0;1782750797571
WINK;1;8502;0;1100;110;419.0;561.0;0;1782750797586
WINK;1;8502;0;1100;110;419.0;561.0;0;1782750797602
WINK;1;8502;0;1100;110;419.0;561.0;0;1782750797619
WINK;1;8502;0;1100;110;484.0;554.0;0;1782750797637
WINK;1;8502;0;1100;110;484.0;554.0;0;1782750797654
WINK;1;8502;0;1100;110;484.0;554.0;0;1782750797669
WINK;1;8502;0;1100;110;484.0;554.0;0;1782750797686
WINK;1;8502;0;1100;110;578.0;544.0;0;1782750797703
WINK;1;8502;0;1100;110;578.0;544.0;0;1782750797720
WINK;1;8502;0;1100;110;578.0;544.0;0;1782750797737
WINK;1;8502;0;1100;110;578.0;544.0;0;1782750797755
WINK;1;8502;0;1100;110;652.0;524.0;0;1782750797771
WINK;1;8502;0;1100;110;652.0;524.0;0;1782750797787
WINK;1;8502;0;1100;110;652.0;524.0;0;1782750797804
WINK;1;8502;0;1100;110;736.0;506.0;0;1782750797821
WINK;1;8502;0;1100;110;736.0;506.0;0;1782750797839
WINK;1;8502;0;1100;110;736.0;506.0;0;1782750797854
WINK;1;8502;0;1100;110;736.0;506.0;0;1782750797872
WINK;1;8502;0;1100;110;830.0;478.0;1;1782750797887
WINK;1;8502;0;1100;110;830.0;478.0;1;1782750797905
WINK;1;8502;0;1100;110;830.0;478.0;1;1782750797922
WINK;1;8502;0;1100;110;830.0;478.0;1;1782750797939
WINK;1;8502;0;1100;110;830.0;478.0;1;1782750797956
WINK;1;8502;0;1100;110;970.0;423.0;1;1782750797973
WINK;1;8502;0;1100;110;970.0;423.0;1;1782750797989
WINK;1;8502;0;1100;110;970.0;423.0;1;1782750798006
WINK;1;8502;0;1100;110;970.0;423.0;1;1782750798024
WINK;1;8502;0;1100;110;1122.0;462.0;1;1782750798040
WINK;1;8502;0;1100;110;1122.0;462.0;1;1782750798058
WINK;1;8502;0;1100;110;1122.0;462.0;1;1782750798073
WINK;1;8502;0;1100;110;1122.0;462.0;1;1782750798090
WINK;1;8502;0;1100;110;1233.0;398.0;1;1782750798107
WINK;1;8502;0;1100;110;1233.0;398.0;1;1782750798124
WINK;1;8502;0;1100;110;1233.0;398.0;1;1782750798141
WINK;1;8502;0;1100;110;1233.0;398.0;1;1782750798158
WINK;1;8502;0;1100;110;1449.0;459.0;1;1782750798176
WINK;1;8502;0;1100;110;1449.0;459.0;1;1782750798192
WINK;1;8502;0;1100;110;1449.0;459.0;1;1782750798209
WINK;1;8502;0;1100;110;1584.0;462.0;0;1782750798226
WINK;1;8502;0;1100;110;1584.0;462.0;0;1782750798244
WINK;1;8502;0;1100;110;1584.0;462.0;0;1782750798260
WINK;1;8502;0;1100;110;1584.0;462.0;0;1782750798276
WINK;1;8502;0;1100;110;1675.0;480.0;0;1782750798294
WINK;1;8502;0;1100;110;1675.0;480.0;0;1782750798310
WINK;1;8502;0;1100;110;1675.0;480.0;0;1782750798327
