input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE_DELAY;1;8502;150;10;80;500;1;0;1782748930381
MOUSE_DELAY;1;8502;150;10;80;500;2;0;1782748931538
MOUSE_DELAY;1;8502;150;10;80;500;3;0;1782748932628
MOUSE_DELAY;1;8502;150;10;80;500;4;0;1782748933635
MOUSE_DELAY;1;8502;150;10;80;500;5;0;1782748934576
MOUSE_DELAY;1;8502;150;10;80;500;6;0;1782748935499
MOUSE_DELAY;1;8502;150;10;80;500;7;0;1782748936624
MOUSE_DELAY;1;8502;150;10;80;500;8;0;1782748937633
MOUSE_DELAY;1;8502;150;10;80;500;9;0;1782748938708
MOUSE_DELAY;1;8502;150;10;80;500;10;0;1782748939831
MOUSE_DELAY;2;8502;150;10;80;500;1;0;1782748942101
MOUSE_DELAY;2;8502;150;10;80;500;2;0;1782748943106
MOUSE_DELAY;2;8502;150;10;80;500;3;0;1782748944315
MOUSE_DELAY;2;8502;150;10;80;500;4;0;1782748945519
MOUSE_DELAY;2;8502;150;10;80;500;5;0;1782748946326
MOUSE_DELAY;2;8502;150;10;80;500;6;0;1782748947231
MOUSE_DELAY;2;8502;150;10;80;500;7;0;1782748948021
MOUSE_DELAY;2;8502;150;10;80;500;8;0;1782748948775
MOUSE_DELAY;2;8502;150;10;80;500;9;0;1782748949898
MOUSE_DELAY;2;8502;150;10;80;500;10;0;1782748950720
MOUSE_DELAY;3;8502;150;10;80;500;1;0;1782748952353
MOUSE_DELAY;3;8502;150;10;80;500;2;0;1782748953439
MOUSE_DELAY;3;8502;150;10;80;500;3;0;1782748954311
MOUSE_DELAY;3;8502;150;10;80;500;4;0;1782748955282
MOUSE_DELAY;3;8502;150;10;80;500;5;0;1782748956406
MOUSE_DELAY;3;8502;150;10;80;500;6;0;1782748957481
MOUSE_DELAY;3;8502;150;10;80;500;7;0;1782748958487
MOUSE_DELAY;3;8502;150;10;80;500;8;0;1782748959410
MOUSE_DELAY;3;8502;150;10;80;500;9;0;1782748960351
MOUSE_DELAY;3;8502;150;10;80;500;10;0;1782748961108
