input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE_DELAY;1;7317;150;10;55;300;1;0;1782136345316
MOUSE_DELAY;1;7317;150;10;55;300;2;0;1782136346208
MOUSE_DELAY;1;7317;150;10;55;300;3;0;1782136347386
MOUSE_DELAY;1;7317;150;10;55;300;4;0;1782136348427
MOUSE_DELAY;1;7317;150;10;55;300;5;0;1782136349368
MOUSE_DELAY;1;7317;150;10;55;300;6;0;1782136350259
MOUSE_DELAY;1;7317;150;10;55;300;7;0;1782136351383
MOUSE_DELAY;1;7317;150;10;55;300;8;0;1782136352158
MOUSE_DELAY;1;7317;150;10;55;300;9;0;1782136353183
MOUSE_DELAY;1;7317;150;10;55;300;10;0;1782136354173
MOUSE_DELAY;2;7317;150;10;55;300;1;0;1782136356880
MOUSE_DELAY;2;7317;150;10;55;300;2;0;1782136357855
MOUSE_DELAY;2;7317;150;10;55;300;3;0;1782136358827
MOUSE_DELAY;2;7317;150;10;55;300;4;1;1782136360643
MOUSE_DELAY;2;7317;150;10;55;300;5;0;1782136361752
MOUSE_DELAY;2;7317;150;10;55;300;6;0;1782136362832
MOUSE_DELAY;2;7317;150;10;55;300;7;0;1782136363674
MOUSE_DELAY;2;7317;150;10;55;300;8;0;1782136364699
MOUSE_DELAY;2;7317;150;10;55;300;9;0;1782136365706
MOUSE_DELAY;2;7317;150;10;55;300;10;0;1782136366735
MOUSE_DELAY;3;7317;150;10;55;300;1;0;1782136369186
MOUSE_DELAY;3;7317;150;10;55;300;2;0;1782136370026
MOUSE_DELAY;3;7317;150;10;55;300;3;0;1782136371054
MOUSE_DELAY;3;7317;150;10;55;300;4;0;1782136371992
MOUSE_DELAY;3;7317;150;10;55;300;5;0;1782136372915
MOUSE_DELAY;3;7317;150;10;55;300;6;0;1782136373624
MOUSE_DELAY;3;7317;150;10;55;300;7;0;1782136374649
MOUSE_DELAY;3;7317;150;10;55;300;8;0;1782136375677
MOUSE_DELAY;3;7317;150;10;55;300;9;0;1782136376836
MOUSE_DELAY;3;7317;150;10;55;300;10;0;1782136377698
