input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE_DELAY;1;7317;150;10;80;500;1;0;1782136540227
MOUSE_DELAY;1;7317;150;10;80;500;2;0;1782136541288
MOUSE_DELAY;1;7317;150;10;80;500;3;0;1782136542503
MOUSE_DELAY;1;7317;150;10;80;500;4;0;1782136543647
MOUSE_DELAY;1;7317;150;10;80;500;5;0;1782136544745
MOUSE_DELAY;1;7317;150;10;80;500;6;0;1782136545672
MOUSE_DELAY;1;7317;150;10;80;500;7;0;1782136546531
MOUSE_DELAY;1;7317;150;10;80;500;8;0;1782136547422
MOUSE_DELAY;1;7317;150;10;80;500;9;0;1782136548616
MOUSE_DELAY;1;7317;150;10;80;500;10;0;1782136549928
MOUSE_DELAY;2;7317;150;10;80;500;1;0;1782136552556
MOUSE_DELAY;2;7317;150;10;80;500;2;0;1782136553477
MOUSE_DELAY;2;7317;150;10;80;500;3;0;1782136554454
MOUSE_DELAY;2;7317;150;10;80;500;4;0;1782136555501
MOUSE_DELAY;2;7317;150;10;80;500;5;0;1782136556649
MOUSE_DELAY;2;7317;150;10;80;500;6;0;1782136557606
MOUSE_DELAY;2;7317;150;10;80;500;7;0;1782136558652
MOUSE_DELAY;2;7317;150;10;80;500;8;0;1782136559745
MOUSE_DELAY;2;7317;150;10;80;500;9;0;1782136560657
MOUSE_DELAY;2;7317;150;10;80;500;10;0;1782136561596
MOUSE_DELAY;3;7317;150;10;80;500;1;0;1782136564370
MOUSE_DELAY;3;7317;150;10;80;500;2;0;1782136565209
MOUSE_DELAY;3;7317;150;10;80;500;3;0;1782136566370
MOUSE_DELAY;3;7317;150;10;80;500;4;0;1782136567548
MOUSE_DELAY;3;7317;150;10;80;500;5;0;1782136568521
MOUSE_DELAY;3;7317;150;10;80;500;6;0;1782136569497
MOUSE_DELAY;3;7317;150;10;80;500;7;0;1782136570612
MOUSE_DELAY;3;7317;150;10;80;500;8;0;1782136571554
MOUSE_DELAY;3;7317;150;10;80;500;9;0;1782136572646
MOUSE_DELAY;3;7317;150;10;80;500;10;0;1782136573519
