input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE_DELAY;1;6;150;10;55;500;1;0;1782901025346
MOUSE_DELAY;1;6;150;10;55;500;2;0;1782901026618
MOUSE_DELAY;1;6;150;10;55;500;3;0;1782901027694
MOUSE_DELAY;1;6;150;10;55;500;4;0;1782901028771
MOUSE_DELAY;1;6;150;10;55;500;5;0;1782901029894
MOUSE_DELAY;1;6;150;10;55;500;6;0;1782901031219
MOUSE_DELAY;1;6;150;10;55;500;7;0;1782901032263
MOUSE_DELAY;1;6;150;10;55;500;8;0;1782901033255
MOUSE_DELAY;1;6;150;10;55;500;9;0;1782901034143
MOUSE_DELAY;1;6;150;10;55;500;10;0;1782901035187
MOUSE_DELAY;2;6;150;10;55;500;1;0;1782901037237
MOUSE_DELAY;2;6;150;10;55;500;2;0;1782901038681
MOUSE_DELAY;2;6;150;10;55;500;3;0;1782901040211
MOUSE_DELAY;2;6;150;10;55;500;4;0;1782901041118
MOUSE_DELAY;2;6;150;10;55;500;5;0;1782901042225
MOUSE_DELAY;2;6;150;10;55;500;6;0;1782901043164
MOUSE_DELAY;2;6;150;10;55;500;7;0;1782901044442
MOUSE_DELAY;2;6;150;10;55;500;8;0;1782901045687
MOUSE_DELAY;2;6;150;10;55;500;9;0;1782901046999
MOUSE_DELAY;2;6;150;10;55;500;10;0;1782901048188
MOUSE_DELAY;3;6;150;10;55;500;1;0;1782901050518
MOUSE_DELAY;3;6;150;10;55;500;2;0;1782901051437
MOUSE_DELAY;3;6;150;10;55;500;3;0;1782901052629
MOUSE_DELAY;3;6;150;10;55;500;4;0;1782901053704
MOUSE_DELAY;3;6;150;10;55;500;5;0;1782901054949
MOUSE_DELAY;3;6;150;10;55;500;6;0;1782901056075
MOUSE_DELAY;3;6;150;10;55;500;7;0;1782901057080
MOUSE_DELAY;3;6;150;10;55;500;8;0;1782901058155
MOUSE_DELAY;3;6;150;10;55;500;9;0;1782901059211
MOUSE_DELAY;3;6;150;10;55;500;10;0;1782901060288
