input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE_DELAY;1;8502;150;10;30;400;1;1;1782748963507
MOUSE_DELAY;1;8502;150;10;30;400;2;0;1782748964968
MOUSE_DELAY;1;8502;150;10;30;400;3;0;1782748966362
MOUSE_DELAY;1;8502;150;10;30;400;4;0;1782748967804
MOUSE_DELAY;1;8502;150;10;30;400;5;0;1782748969480
MOUSE_DELAY;1;8502;150;10;30;400;6;0;1782748971128
MOUSE_DELAY;1;8502;150;10;30;400;7;0;1782748972469
MOUSE_DELAY;1;8502;150;10;30;400;8;0;1782748973560
MOUSE_DELAY;1;8502;150;10;30;400;9;0;1782748974685
MOUSE_DELAY;1;8502;150;10;30;400;10;0;1782748976024
MOUSE_DELAY;2;8502;150;10;30;400;1;0;1782748977854
MOUSE_DELAY;2;8502;150;10;30;400;2;0;1782748979212
MOUSE_DELAY;2;8502;150;10;30;400;3;0;1782748980573
MOUSE_DELAY;2;8502;150;10;30;400;4;1;1782748981982
MOUSE_DELAY;2;8502;150;10;30;400;5;0;1782748983458
MOUSE_DELAY;2;8502;150;10;30;400;6;0;1782748984748
MOUSE_DELAY;2;8502;150;10;30;400;7;0;1782748986365
MOUSE_DELAY;2;8502;150;10;30;400;8;0;1782748987455
MOUSE_DELAY;2;8502;150;10;30;400;9;0;1782748988645
MOUSE_DELAY;2;8502;150;10;30;400;10;0;1782748990206
MOUSE_DELAY;3;8502;150;10;30;400;1;0;1782748993216
MOUSE_DELAY;3;8502;150;10;30;400;2;0;1782748994424
MOUSE_DELAY;3;8502;150;10;30;400;3;0;1782748995833
MOUSE_DELAY;3;8502;150;10;30;400;4;0;1782748996804
MOUSE_DELAY;3;8502;150;10;30;400;5;0;1782748998215
MOUSE_DELAY;3;8502;150;10;30;400;6;0;1782748999845
MOUSE_DELAY;3;8502;150;10;30;400;7;1;1782749001406
MOUSE_DELAY;3;8502;150;10;30;400;8;0;1782749002931
MOUSE_DELAY;3;8502;150;10;30;400;9;0;1782749004185
MOUSE_DELAY;3;8502;150;10;30;400;10;0;1782749005376
