input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE_DELAY;1;6;150;10;80;300;1;0;1782900899451
MOUSE_DELAY;1;6;150;10;80;300;2;0;1782900900409
MOUSE_DELAY;1;6;150;10;80;300;3;0;1782900901668
MOUSE_DELAY;1;6;150;10;80;300;4;0;1782900902626
MOUSE_DELAY;1;6;150;10;80;300;5;0;1782900903719
MOUSE_DELAY;1;6;150;10;80;300;6;0;1782900904676
MOUSE_DELAY;1;6;150;10;80;300;7;0;1782900905466
MOUSE_DELAY;1;6;150;10;80;300;8;0;1782900906408
MOUSE_DELAY;1;6;150;10;80;300;9;0;1782900907883
MOUSE_DELAY;1;6;150;10;80;300;10;0;1782900909006
MOUSE_DELAY;2;6;150;10;80;300;1;0;1782900911080
MOUSE_DELAY;2;6;150;10;80;300;2;0;1782900911986
MOUSE_DELAY;2;6;150;10;80;300;3;0;1782900912857
MOUSE_DELAY;2;6;150;10;80;300;4;0;1782900913913
MOUSE_DELAY;2;6;150;10;80;300;5;0;1782900914938
MOUSE_DELAY;2;6;150;10;80;300;6;0;1782900915893
MOUSE_DELAY;2;6;150;10;80;300;7;0;1782900916682
MOUSE_DELAY;2;6;150;10;80;300;8;0;1782900917491
MOUSE_DELAY;2;6;150;10;80;300;9;0;1782900918368
MOUSE_DELAY;2;6;150;10;80;300;10;0;1782900919174
MOUSE_DELAY;3;6;150;10;80;300;1;0;1782900920568
MOUSE_DELAY;3;6;150;10;80;300;2;0;1782900921412
MOUSE_DELAY;3;6;150;10;80;300;3;0;1782900922367
MOUSE_DELAY;3;6;150;10;80;300;4;0;1782900923343
MOUSE_DELAY;3;6;150;10;80;300;5;0;1782900924266
MOUSE_DELAY;3;6;150;10;80;300;6;0;1782900925054
MOUSE_DELAY;3;6;150;10;80;300;7;0;1782900926047
MOUSE_DELAY;3;6;150;10;80;300;8;0;1782900926949
MOUSE_DELAY;3;6;150;10;80;300;9;0;1782900928112
MOUSE_DELAY;3;6;150;10;80;300;10;0;1782900929373
