input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE_DELAY;1;7317;150;10;55;400;1;0;1782136380473
MOUSE_DELAY;1;7317;150;10;55;400;2;0;1782136381532
MOUSE_DELAY;1;7317;150;10;55;400;3;0;1782136382526
MOUSE_DELAY;1;7317;150;10;55;400;4;0;1782136383621
MOUSE_DELAY;1;7317;150;10;55;400;5;0;1782136384965
MOUSE_DELAY;1;7317;150;10;55;400;6;0;1782136385905
MOUSE_DELAY;1;7317;150;10;55;400;7;0;1782136387323
MOUSE_DELAY;1;7317;150;10;55;400;8;0;1782136388367
MOUSE_DELAY;1;7317;150;10;55;400;9;0;1782136389510
MOUSE_DELAY;1;7317;150;10;55;400;10;0;1782136390624
MOUSE_DELAY;2;7317;150;10;55;400;1;0;1782136393804
MOUSE_DELAY;2;7317;150;10;55;400;2;0;1782136394963
MOUSE_DELAY;2;7317;150;10;55;400;3;0;1782136395890
MOUSE_DELAY;2;7317;150;10;55;400;4;0;1782136396732
MOUSE_DELAY;2;7317;150;10;55;400;5;0;1782136397757
MOUSE_DELAY;2;7317;150;10;55;400;6;0;1782136398700
MOUSE_DELAY;2;7317;150;10;55;400;7;0;1782136399692
MOUSE_DELAY;2;7317;150;10;55;400;8;0;1782136400752
MOUSE_DELAY;2;7317;150;10;55;400;9;0;1782136401612
MOUSE_DELAY;2;7317;150;10;55;400;10;0;1782136402501
MOUSE_DELAY;3;7317;150;10;55;400;1;0;1782136405006
MOUSE_DELAY;3;7317;150;10;55;400;2;0;1782136405799
MOUSE_DELAY;3;7317;150;10;55;400;3;0;1782136406638
MOUSE_DELAY;3;7317;150;10;55;400;4;0;1782136407745
MOUSE_DELAY;3;7317;150;10;55;400;5;0;1782136408719
MOUSE_DELAY;3;7317;150;10;55;400;6;0;1782136409695
MOUSE_DELAY;3;7317;150;10;55;400;7;0;1782136410636
MOUSE_DELAY;3;7317;150;10;55;400;8;0;1782136411779
MOUSE_DELAY;3;7317;150;10;55;400;9;0;1782136412922
MOUSE_DELAY;3;7317;150;10;55;400;10;0;1782136414011
