input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
MOUSE_DELAY;1;6;150;10;80;500;1;0;1782900930937
MOUSE_DELAY;1;6;150;10;80;500;2;0;1782900931797
MOUSE_DELAY;1;6;150;10;80;500;3;0;1782900933042
MOUSE_DELAY;1;6;150;10;80;500;4;0;1782900934148
MOUSE_DELAY;1;6;150;10;80;500;5;0;1782900935307
MOUSE_DELAY;1;6;150;10;80;500;6;0;1782900936282
MOUSE_DELAY;1;6;150;10;80;500;7;0;1782900937397
MOUSE_DELAY;1;6;150;10;80;500;8;0;1782900938471
MOUSE_DELAY;1;6;150;10;80;500;9;0;1782900939617
MOUSE_DELAY;1;6;150;10;80;500;10;0;1782900940610
MOUSE_DELAY;2;6;150;10;80;500;1;0;1782900942328
MOUSE_DELAY;2;6;150;10;80;500;2;0;1782900943248
MOUSE_DELAY;2;6;150;10;80;500;3;0;1782900944186
MOUSE_DELAY;2;6;150;10;80;500;4;0;1782900945194
MOUSE_DELAY;2;6;150;10;80;500;5;0;1782900946099
MOUSE_DELAY;2;6;150;10;80;500;6;0;1782900947072
MOUSE_DELAY;2;6;150;10;80;500;7;0;1782900948287
MOUSE_DELAY;2;6;150;10;80;500;8;0;1782900949298
MOUSE_DELAY;2;6;150;10;80;500;9;0;1782900950238
MOUSE_DELAY;2;6;150;10;80;500;10;0;1782900951113
MOUSE_DELAY;3;6;150;10;80;500;1;0;1782900952913
MOUSE_DELAY;3;6;150;10;80;500;2;0;1782900953919
MOUSE_DELAY;3;6;150;10;80;500;3;0;1782900954977
MOUSE_DELAY;3;6;150;10;80;500;4;0;1782900955801
MOUSE_DELAY;3;6;150;10;80;500;5;0;1782900956774
MOUSE_DELAY;3;6;150;10;80;500;6;0;1782900957748
MOUSE_DELAY;3;6;150;10;80;500;7;0;1782900958624
MOUSE_DELAY;3;6;150;10;80;500;8;0;1782900959749
MOUSE_DELAY;3;6;150;10;80;500;9;0;1782900960640
MOUSE_DELAY;3;6;150;10;80;500;10;0;1782900961645
