input_mode;iteration;pid;delay;tunnel_w;tunnel_h;x;y;hit;timestamp
MOUSE_DELAY;1;8502;150;500;50;721.0;503.0;1;1782751065290
MOUSE_DELAY;1;8502;150;500;50;734.0;502.0;1;1782751065304
MOUSE_DELAY;1;8502;150;500;50;750.0;501.0;1;1782751065321
MOUSE_DELAY;1;8502;150;500;50;769.0;497.0;1;1782751065337
MOUSE_DELAY;1;8502;150;500;50;801.0;494.0;1;1782751065354
MOUSE_DELAY;1;8502;150;500;50;824.0;494.0;1;1782751065371
MOUSE_DELAY;1;8502;150;500;50;846.0;492.0;1;1782751065387
MOUSE_DELAY;1;8502;150;500;50;866.0;491.0;1;1782751065404
MOUSE_DELAY;1;8502;150;500;50;884.0;492.0;1;1782751065422
MOUSE_DELAY;1;8502;150;500;50;900.0;497.0;1;1782751065439
MOUSE_DELAY;1;8502;150;500;50;927.0;502.0;1;1782751065456
MOUSE_DELAY;1;8502;150;500;50;949.0;502.0;1;1782751065472
MOUSE_DELAY;1;8502;150;500;50;973.0;500.0;1;1782751065489
MOUSE_DELAY;1;8502;150;500;50;1003.0;496.0;1;1782751065506
MOUSE_DELAY;1;8502;150;500;50;1035.0;491.0;1;1782751065522
MOUSE_DELAY;1;8502;150;500;50;1061.0;488.0;1;1782751065539
MOUSE_DELAY;1;8502;150;500;50;1087.0;484.0;1;1782751065556
MOUSE_DELAY;1;8502;150;500;50;1125.0;481.0;1;1782751065573
MOUSE_DELAY;1;8502;150;500;50;1154.0;478.0;1;1782751065591
MOUSE_DELAY;1;8502;150;500;50;1192.0;473.0;1;1782751065608
MOUSE_DELAY;1;8502;150;500;50;1249.0;467.0;0;1782751065624
MOUSE_DELAY;1;8502;150;500;50;1290.0;461.0;0;1782751065640
MOUSE_DELAY;1;8502;150;500;50;1329.0;456.0;0;1782751065657
MOUSE_DELAY;1;8502;150;500;50;1381.0;455.0;0;1782751065675
MOUSE_DELAY;1;8502;150;500;50;1407.0;455.0;0;1782751065691
MOUSE_DELAY;1;8502;150;500;50;1429.0;455.0;0;1782751065708
MOUSE_DELAY;1;8502;150;500;50;1451.0;455.0;0;1782751065725
MOUSE_DELAY;1;8502;150;500;50;1465.0;456.0;0;1782751065741
MOUSE_DELAY;1;8502;150;500;50;1471.0;458.0;0;1782751065758
MOUSE_DELAY;1;8502;150;500;50;1477.0;459.0;0;1782751065775
MOUSE_DELAY;1;8502;150;500;50;1479.0;460.0;0;1782751065791
MOUSE_DELAY;1;8502;150;500;50;1480.0;460.0;0;1782751065808
MOUSE_DELAY;1;8502;150;500;50;1480.0;461.0;0;1782751065825
MOUSE_DELAY;1;8502;150;500;50;1480.0;461.0;0;1782751065841
MOUSE_DELAY;1;8502;150;500;50;1480.0;461.0;0;1782751065858
MOUSE_DELAY;1;8502;150;500;50;1480.0;461.0;0;1782751065874
MOUSE_DELAY;1;8502;150;500;50;1480.0;461.0;0;1782751065891
MOUSE_DELAY;1;8502;150;500;50;1478.0;461.0;0;1782751065908
MOUSE_DELAY;1;8502;150;500;50;1475.0;461.0;0;1782751065926
MOUSE_DELAY;1;8502;150;500;50;1474.0;461.0;0;1782751065942
MOUSE_DELAY;1;8502;150;500;50;1472.0;461.0;0;1782751065959
MOUSE_DELAY;1;8502;150;500;50;1471.0;461.0;0;1782751065976
MOUSE_DELAY;1;8502;150;500;50;1469.0;462.0;0;1782751065992
MOUSE_DELAY;1;8502;150;500;50;1463.0;465.0;0;1782751066008
MOUSE_DELAY;1;8502;150;500;50;1445.0;472.0;0;1782751066026
MOUSE_DELAY;1;8502;150;500;50;1426.0;478.0;0;1782751066043
MOUSE_DELAY;1;8502;150;500;50;1400.0;490.0;0;1782751066060
MOUSE_DELAY;1;8502;150;500;50;1362.0;509.0;0;1782751066076
MOUSE_DELAY;1;8502;150;500;50;1317.0;530.0;0;1782751066093
MOUSE_DELAY;1;8502;150;500;50;1267.0;551.0;0;1782751066110
MOUSE_DELAY;1;8502;150;500;50;1222.0;564.0;0;1782751066127
MOUSE_DELAY;1;8502;150;500;50;1171.0;576.0;1;1782751066145
MOUSE_DELAY;1;8502;150;500;50;1110.0;584.0;1;1782751066161
MOUSE_DELAY;1;8502;150;500;50;1078.0;588.0;1;1782751066178
MOUSE_DELAY;1;8502;150;500;50;1050.0;589.0;1;1782751066196
MOUSE_DELAY;1;8502;150;500;50;1026.0;589.0;1;1782751066211
MOUSE_DELAY;1;8502;150;500;50;1009.0;588.0;1;1782751066228
MOUSE_DELAY;1;8502;150;500;50;996.0;587.0;1;1782751066245
MOUSE_DELAY;1;8502;150;500;50;985.0;585.0;1;1782751066261
MOUSE_DELAY;1;8502;150;500;50;963.0;580.0;1;1782751066279
MOUSE_DELAY;1;8502;150;500;50;955.0;577.0;1;1782751066295
MOUSE_DELAY;1;8502;150;500;50;929.0;574.0;1;1782751066313
MOUSE_DELAY;1;8502;150;500;50;909.0;572.0;1;1782751066329
MOUSE_DELAY;1;8502;150;500;50;888.0;571.0;1;1782751066345
MOUSE_DELAY;1;8502;150;500;50;868.0;571.0;1;1782751066363
MOUSE_DELAY;1;8502;150;500;50;845.0;571.0;1;1782751066380
MOUSE_DELAY;1;8502;150;500;50;834.0;571.0;1;1782751066398
MOUSE_DELAY;1;8502;150;500;50;827.0;571.0;1;1782751066413
MOUSE_DELAY;1;8502;150;500;50;823.0;572.0;1;1782751066431
MOUSE_DELAY;1;8502;150;500;50;822.0;572.0;1;1782751066447
MOUSE_DELAY;1;8502;150;500;50;822.0;572.0;1;1782751066463
MOUSE_DELAY;1;8502;150;500;50;822.0;572.0;1;1782751066481
