input_mode;iteration;pid;delay;tunnel_w;tunnel_h;x;y;hit;timestamp
TRACK_PAD;1;6;0;500;50;720.0;532.0;0;1782901577505
TRACK_PAD;1;6;0;500;50;732.0;530.0;0;1782901577520
TRACK_PAD;1;6;0;500;50;744.0;528.0;0;1782901577537
TRACK_PAD;1;6;0;500;50;750.0;527.0;0;1782901577553
TRACK_PAD;1;6;0;500;50;758.0;526.0;0;1782901577571
TRACK_PAD;1;6;0;500;50;772.0;525.0;0;1782901577587
TRACK_PAD;1;6;0;500;50;780.0;525.0;0;1782901577604
TRACK_PAD;1;6;0;500;50;792.0;525.0;0;1782901577621
TRACK_PAD;1;6;0;500;50;798.0;525.0;0;1782901577637
TRACK_PAD;1;6;0;500;50;804.0;524.0;0;1782901577654
TRACK_PAD;1;6;0;500;50;808.0;524.0;0;1782901577670
TRACK_PAD;1;6;0;500;50;810.0;524.0;0;1782901577687
TRACK_PAD;1;6;0;500;50;820.0;524.0;0;1782901577704
TRACK_PAD;1;6;0;500;50;833.0;524.0;0;1782901577721
TRACK_PAD;1;6;0;500;50;842.0;524.0;0;1782901577738
TRACK_PAD;1;6;0;500;50;862.0;525.0;0;1782901577754
TRACK_PAD;1;6;0;500;50;878.0;526.0;0;1782901577771
TRACK_PAD;1;6;0;500;50;893.0;528.0;0;1782901577788
TRACK_PAD;1;6;0;500;50;904.0;528.0;0;1782901577805
TRACK_PAD;1;6;0;500;50;920.0;528.0;0;1782901577822
TRACK_PAD;1;6;0;500;50;936.0;525.0;0;1782901577839
TRACK_PAD;1;6;0;500;50;944.0;523.0;0;1782901577855
TRACK_PAD;1;6;0;500;50;954.0;523.0;0;1782901577871
TRACK_PAD;1;6;0;500;50;966.0;523.0;0;1782901577889
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901577906
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901577922
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901577939
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901577956
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901577973
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901577991
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578007
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578023
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578040
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578056
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578073
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578091
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578107
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578124
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578141
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578158
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578174
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578191
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578208
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578225
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578241
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578259
TRACK_PAD;1;6;0;500;50;972.0;524.0;0;1782901578275
TRACK_PAD;1;6;0;500;50;983.0;526.0;0;1782901578292
TRACK_PAD;1;6;0;500;50;1008.0;530.0;0;1782901578309
TRACK_PAD;1;6;0;500;50;1021.0;530.0;0;1782901578325
TRACK_PAD;1;6;0;500;50;1031.0;530.0;0;1782901578342
TRACK_PAD;1;6;0;500;50;1052.0;529.0;0;1782901578359
TRACK_PAD;1;6;0;500;50;1070.0;529.0;0;1782901578375
TRACK_PAD;1;6;0;500;50;1091.0;529.0;0;1782901578392
TRACK_PAD;1;6;0;500;50;1110.0;529.0;0;1782901578409
TRACK_PAD;1;6;0;500;50;1117.0;530.0;0;1782901578426
TRACK_PAD;1;6;0;500;50;1138.0;532.0;0;1782901578442
TRACK_PAD;1;6;0;500;50;1167.0;534.0;0;1782901578459
TRACK_PAD;1;6;0;500;50;1192.0;538.0;0;1782901578476
TRACK_PAD;2;6;0;500;50;711.0;519.0;0;1782901579659
TRACK_PAD;2;6;0;500;50;728.0;521.0;0;1782901579675
TRACK_PAD;2;6;0;500;50;743.0;521.0;0;1782901579691
TRACK_PAD;2;6;0;500;50;749.0;521.0;0;1782901579708
TRACK_PAD;2;6;0;500;50;750.0;521.0;0;1782901579725
TRACK_PAD;2;6;0;500;50;750.0;521.0;0;1782901579741
TRACK_PAD;2;6;0;500;50;751.0;521.0;0;1782901579759
TRACK_PAD;2;6;0;500;50;756.0;521.0;0;1782901579775
TRACK_PAD;2;6;0;500;50;773.0;521.0;0;1782901579792
TRACK_PAD;2;6;0;500;50;782.0;520.0;0;1782901579809
TRACK_PAD;2;6;0;500;50;796.0;520.0;0;1782901579826
TRACK_PAD;2;6;0;500;50;806.0;520.0;0;1782901579842
TRACK_PAD;2;6;0;500;50;814.0;520.0;0;1782901579859
TRACK_PAD;2;6;0;500;50;824.0;519.0;0;1782901579875
TRACK_PAD;2;6;0;500;50;828.0;519.0;0;1782901579893
TRACK_PAD;2;6;0;500;50;832.0;518.0;0;1782901579910
TRACK_PAD;2;6;0;500;50;841.0;517.0;0;1782901579926
TRACK_PAD;2;6;0;500;50;853.0;517.0;0;1782901579943
TRACK_PAD;2;6;0;500;50;875.0;518.0;0;1782901579960
TRACK_PAD;2;6;0;500;50;889.0;520.0;0;1782901579976
TRACK_PAD;2;6;0;500;50;896.0;520.0;0;1782901579993
TRACK_PAD;2;6;0;500;50;906.0;518.0;0;1782901580011
TRACK_PAD;2;6;0;500;50;917.0;516.0;0;1782901580027
TRACK_PAD;2;6;0;500;50;947.0;516.0;0;1782901580044
TRACK_PAD;2;6;0;500;50;969.0;518.0;0;1782901580061
TRACK_PAD;2;6;0;500;50;990.0;520.0;0;1782901580078
TRACK_PAD;2;6;0;500;50;1014.0;521.0;0;1782901580094
TRACK_PAD;2;6;0;500;50;1025.0;521.0;0;1782901580112
TRACK_PAD;2;6;0;500;50;1043.0;521.0;0;1782901580128
TRACK_PAD;2;6;0;500;50;1058.0;521.0;0;1782901580144
TRACK_PAD;2;6;0;500;50;1071.0;520.0;0;1782901580161
TRACK_PAD;2;6;0;500;50;1092.0;517.0;0;1782901580177
TRACK_PAD;2;6;0;500;50;1109.0;516.0;0;1782901580195
TRACK_PAD;2;6;0;500;50;1141.0;511.0;0;1782901580212
TRACK_PAD;2;6;0;500;50;1162.0;509.0;1;1782901580229
TRACK_PAD;2;6;0;500;50;1177.0;507.0;1;1782901580246
