input_mode;iteration;pid;delay;tunnel_w;tunnel_h;x;y;hit;timestamp
PINCH;1;8502;0;1100;80;476.0;535.0;0;1782750753832
PINCH;1;8502;0;1100;80;476.0;535.0;0;1782750753847
PINCH;1;8502;0;1100;80;476.0;535.0;0;1782750753864
PINCH;1;8502;0;1100;80;476.0;535.0;0;1782750753881
PINCH;1;8502;0;1100;80;522.0;513.0;0;1782750753898
PINCH;1;8502;0;1100;80;522.0;513.0;0;1782750753915
PINCH;1;8502;0;1100;80;522.0;513.0;0;1782750753932
PINCH;1;8502;0;1100;80;522.0;513.0;0;1782750753949
PINCH;1;8502;0;1100;80;577.0;513.0;0;1782750753965
PINCH;1;8502;0;1100;80;577.0;513.0;0;1782750753982
PINCH;1;8502;0;1100;80;577.0;513.0;0;1782750753999
PINCH;1;8502;0;1100;80;636.0;518.0;0;1782750754016
PINCH;1;8502;0;1100;80;636.0;518.0;0;1782750754032
PINCH;1;8502;0;1100;80;636.0;518.0;0;1782750754049
PINCH;1;8502;0;1100;80;636.0;518.0;0;1782750754066
PINCH;1;8502;0;1100;80;714.0;516.0;0;1782750754083
PINCH;1;8502;0;1100;80;714.0;516.0;0;1782750754100
PINCH;1;8502;0;1100;80;714.0;516.0;0;1782750754118
PINCH;1;8502;0;1100;80;714.0;516.0;0;1782750754134
PINCH;1;8502;0;1100;80;714.0;516.0;0;1782750754152
PINCH;1;8502;0;1100;80;795.0;509.0;0;1782750754167
PINCH;1;8502;0;1100;80;795.0;509.0;0;1782750754184
PINCH;1;8502;0;1100;80;795.0;509.0;0;1782750754201
PINCH;1;8502;0;1100;80;795.0;509.0;0;1782750754219
PINCH;1;8502;0;1100;80;900.0;505.0;0;1782750754236
PINCH;1;8502;0;1100;80;900.0;505.0;0;1782750754252
PINCH;1;8502;0;1100;80;900.0;505.0;0;1782750754269
PINCH;1;8502;0;1100;80;900.0;505.0;0;1782750754286
PINCH;1;8502;0;1100;80;1006.0;513.0;0;1782750754303
PINCH;1;8502;0;1100;80;1006.0;513.0;0;1782750754319
PINCH;1;8502;0;1100;80;1006.0;513.0;0;1782750754337
PINCH;1;8502;0;1100;80;1111.0;518.0;0;1782750754353
PINCH;1;8502;0;1100;80;1111.0;518.0;0;1782750754370
PINCH;1;8502;0;1100;80;1111.0;518.0;0;1782750754386
PINCH;1;8502;0;1100;80;1111.0;518.0;0;1782750754402
PINCH;1;8502;0;1100;80;1237.0;524.0;0;1782750754419
PINCH;1;8502;0;1100;80;1237.0;524.0;0;1782750754436
PINCH;1;8502;0;1100;80;1237.0;524.0;0;1782750754453
PINCH;1;8502;0;1100;80;1237.0;524.0;0;1782750754470
PINCH;1;8502;0;1100;80;1348.0;518.0;0;1782750754487
PINCH;1;8502;0;1100;80;1348.0;518.0;0;1782750754503
PINCH;1;8502;0;1100;80;1348.0;518.0;0;1782750754520
