input_mode;iteration;pid;delay;tunnel_w;tunnel_h;x;y;hit;timestamp
PINCH;1;8502;0;500;110;761.0;538.0;0;1782750624737
PINCH;1;8502;0;500;110;761.0;538.0;0;1782750624752
PINCH;1;8502;0;500;110;761.0;538.0;0;1782750624768
PINCH;1;8502;0;500;110;761.0;538.0;0;1782750624785
PINCH;1;8502;0;500;110;761.0;538.0;0;1782750624804
PINCH;1;8502;0;500;110;842.0;539.0;0;1782750624819
PINCH;1;8502;0;500;110;842.0;539.0;0;1782750624836
PINCH;1;8502;0;500;110;842.0;539.0;0;1782750624853
PINCH;1;8502;0;500;110;902.0;557.0;0;1782750624869
PINCH;1;8502;0;500;110;902.0;557.0;0;1782750624886
PINCH;1;8502;0;500;110;902.0;557.0;0;1782750624903
PINCH;1;8502;0;500;110;902.0;557.0;0;1782750624920
PINCH;1;8502;0;500;110;971.0;581.0;1;1782750624937
PINCH;1;8502;0;500;110;971.0;581.0;1;1782750624954
PINCH;1;8502;0;500;110;971.0;581.0;1;1782750624971
PINCH;1;8502;0;500;110;971.0;581.0;1;1782750624988
PINCH;1;8502;0;500;110;1024.0;576.0;1;1782750625004
PINCH;1;8502;0;500;110;1024.0;576.0;1;1782750625021
PINCH;1;8502;0;500;110;1024.0;576.0;1;1782750625038
PINCH;1;8502;0;500;110;1024.0;576.0;1;1782750625055
PINCH;1;8502;0;500;110;1083.0;571.0;1;1782750625071
PINCH;1;8502;0;500;110;1083.0;571.0;1;1782750625089
PINCH;1;8502;0;500;110;1083.0;571.0;1;1782750625105
PINCH;1;8502;0;500;110;1083.0;571.0;1;1782750625122
PINCH;1;8502;0;500;110;1148.0;576.0;1;1782750625139
PINCH;1;8502;0;500;110;1148.0;576.0;1;1782750625155
PINCH;1;8502;0;500;110;1148.0;576.0;1;1782750625173
PINCH;2;8502;0;500;110;720.0;529.0;0;1782750629168
PINCH;2;8502;0;500;110;720.0;529.0;0;1782750629183
PINCH;2;8502;0;500;110;720.0;529.0;0;1782750629200
PINCH;2;8502;0;500;110;746.0;526.0;0;1782750629217
PINCH;2;8502;0;500;110;746.0;526.0;0;1782750629234
PINCH;2;8502;0;500;110;746.0;526.0;0;1782750629251
PINCH;2;8502;0;500;110;746.0;526.0;0;1782750629267
PINCH;2;8502;0;500;110;773.0;534.0;0;1782750629284
PINCH;2;8502;0;500;110;773.0;534.0;0;1782750629300
PINCH;2;8502;0;500;110;773.0;534.0;0;1782750629317
PINCH;2;8502;0;500;110;773.0;534.0;0;1782750629334
PINCH;2;8502;0;500;110;811.0;526.0;0;1782750629351
PINCH;2;8502;0;500;110;811.0;526.0;0;1782750629368
PINCH;2;8502;0;500;110;811.0;526.0;0;1782750629385
PINCH;2;8502;0;500;110;811.0;526.0;0;1782750629401
PINCH;2;8502;0;500;110;844.0;523.0;0;1782750629418
PINCH;2;8502;0;500;110;844.0;523.0;0;1782750629435
PINCH;2;8502;0;500;110;844.0;523.0;0;1782750629451
PINCH;2;8502;0;500;110;844.0;523.0;0;1782750629468
PINCH;2;8502;0;500;110;886.0;525.0;0;1782750629485
PINCH;2;8502;0;500;110;886.0;525.0;0;1782750629503
PINCH;2;8502;0;500;110;886.0;525.0;0;1782750629519
PINCH;2;8502;0;500;110;886.0;525.0;0;1782750629536
PINCH;2;8502;0;500;110;886.0;525.0;0;1782750629553
PINCH;2;8502;0;500;110;928.0;530.0;0;1782750629570
PINCH;2;8502;0;500;110;928.0;530.0;0;1782750629586
PINCH;2;8502;0;500;110;928.0;530.0;0;1782750629603
PINCH;2;8502;0;500;110;969.0;543.0;0;1782750629620
PINCH;2;8502;0;500;110;969.0;543.0;0;1782750629638
PINCH;2;8502;0;500;110;969.0;543.0;0;1782750629654
PINCH;2;8502;0;500;110;969.0;543.0;0;1782750629671
PINCH;2;8502;0;500;110;1017.0;556.0;0;1782750629689
PINCH;2;8502;0;500;110;1017.0;556.0;0;1782750629705
PINCH;2;8502;0;500;110;1017.0;556.0;0;1782750629722
PINCH;2;8502;0;500;110;1017.0;556.0;0;1782750629739
PINCH;2;8502;0;500;110;1080.0;560.0;0;1782750629756
PINCH;2;8502;0;500;110;1080.0;560.0;0;1782750629773
PINCH;2;8502;0;500;110;1080.0;560.0;0;1782750629789
PINCH;2;8502;0;500;110;1080.0;560.0;0;1782750629808
PINCH;2;8502;0;500;110;1147.0;565.0;0;1782750629823
PINCH;2;8502;0;500;110;1147.0;565.0;0;1782750629840
PINCH;2;8502;0;500;110;1147.0;565.0;0;1782750629857
PINCH;3;8502;0;500;110;715.0;522.0;0;1782750634533
PINCH;3;8502;0;500;110;715.0;522.0;0;1782750634549
PINCH;3;8502;0;500;110;715.0;522.0;0;1782750634566
PINCH;3;8502;0;500;110;715.0;522.0;0;1782750634582
PINCH;3;8502;0;500;110;742.0;528.0;0;1782750634599
PINCH;3;8502;0;500;110;742.0;528.0;0;1782750634615
PINCH;3;8502;0;500;110;742.0;528.0;0;1782750634632
PINCH;3;8502;0;500;110;742.0;528.0;0;1782750634649
PINCH;3;8502;0;500;110;742.0;528.0;0;1782750634666
PINCH;3;8502;0;500;110;780.0;525.0;0;1782750634683
PINCH;3;8502;0;500;110;780.0;525.0;0;1782750634700
PINCH;3;8502;0;500;110;780.0;525.0;0;1782750634717
PINCH;3;8502;0;500;110;780.0;525.0;0;1782750634733
PINCH;3;8502;0;500;110;806.0;526.0;0;1782750634749
PINCH;3;8502;0;500;110;806.0;526.0;0;1782750634766
