input_mode;iteration;pid;delay;tunnel_w;tunnel_h;x;y;hit;timestamp
PINCH;1;5;0;1100;50;418.0;531.0;0;1782325682128
PINCH;1;5;0;1100;50;418.0;531.0;0;1782325682143
PINCH;1;5;0;1100;50;418.0;531.0;0;1782325682160
PINCH;1;5;0;1100;50;418.0;531.0;0;1782325682176
PINCH;1;5;0;1100;50;436.0;529.0;0;1782325682194
PINCH;1;5;0;1100;50;436.0;529.0;0;1782325682210
PINCH;1;5;0;1100;50;436.0;529.0;0;1782325682228
PINCH;1;5;0;1100;50;436.0;529.0;0;1782325682244
PINCH;1;5;0;1100;50;436.0;529.0;0;1782325682261
PINCH;1;5;0;1100;50;436.0;529.0;0;1782325682277
PINCH;1;5;0;1100;50;471.0;537.0;0;1782325682295
PINCH;1;5;0;1100;50;471.0;537.0;0;1782325682312
PINCH;1;5;0;1100;50;471.0;537.0;0;1782325682329
PINCH;1;5;0;1100;50;498.0;539.0;0;1782325682345
PINCH;1;5;0;1100;50;498.0;539.0;0;1782325682362
PINCH;1;5;0;1100;50;498.0;539.0;0;1782325682379
PINCH;1;5;0;1100;50;498.0;539.0;0;1782325682395
PINCH;1;5;0;1100;50;498.0;539.0;0;1782325682413
PINCH;1;5;0;1100;50;498.0;539.0;0;1782325682429
PINCH;1;5;0;1100;50;553.0;532.0;0;1782325682446
PINCH;1;5;0;1100;50;553.0;532.0;0;1782325682464
PINCH;1;5;0;1100;50;553.0;532.0;0;1782325682481
PINCH;1;5;0;1100;50;553.0;532.0;0;1782325682498
PINCH;1;5;0;1100;50;553.0;532.0;0;1782325682514
PINCH;1;5;0;1100;50;553.0;532.0;0;1782325682531
PINCH;1;5;0;1100;50;581.0;534.0;0;1782325682548
PINCH;1;5;0;1100;50;581.0;534.0;0;1782325682565
PINCH;1;5;0;1100;50;581.0;534.0;0;1782325682581
PINCH;1;5;0;1100;50;581.0;534.0;0;1782325682598
PINCH;1;5;0;1100;50;581.0;534.0;0;1782325682614
PINCH;1;5;0;1100;50;581.0;534.0;0;1782325682632
PINCH;1;5;0;1100;50;638.0;542.0;1;1782325682650
PINCH;1;5;0;1100;50;638.0;542.0;1;1782325682666
PINCH;1;5;0;1100;50;638.0;542.0;1;1782325682683
PINCH;1;5;0;1100;50;638.0;542.0;1;1782325682699
PINCH;1;5;0;1100;50;638.0;542.0;1;1782325682717
PINCH;1;5;0;1100;50;687.0;545.0;1;1782325682734
PINCH;1;5;0;1100;50;687.0;545.0;1;1782325682751
PINCH;1;5;0;1100;50;687.0;545.0;1;1782325682768
PINCH;1;5;0;1100;50;700.0;543.0;1;1782325682784
PINCH;1;5;0;1100;50;700.0;543.0;1;1782325682801
PINCH;1;5;0;1100;50;700.0;543.0;1;1782325682818
PINCH;1;5;0;1100;50;700.0;543.0;1;1782325682835
PINCH;1;5;0;1100;50;700.0;543.0;1;1782325682851
PINCH;1;5;0;1100;50;700.0;543.0;1;1782325682868
PINCH;1;5;0;1100;50;723.0;549.0;1;1782325682885
PINCH;1;5;0;1100;50;723.0;549.0;1;1782325682902
PINCH;1;5;0;1100;50;723.0;549.0;1;1782325682919
PINCH;1;5;0;1100;50;723.0;549.0;1;1782325682935
PINCH;1;5;0;1100;50;728.0;550.0;1;1782325682952
PINCH;1;5;0;1100;50;728.0;550.0;1;1782325682968
PINCH;1;5;0;1100;50;728.0;550.0;1;1782325682985
PINCH;1;5;0;1100;50;728.0;550.0;1;1782325683003
PINCH;1;5;0;1100;50;728.0;550.0;1;1782325683019
PINCH;1;5;0;1100;50;754.0;552.0;1;1782325683036
PINCH;1;5;0;1100;50;754.0;552.0;1;1782325683052
PINCH;1;5;0;1100;50;754.0;552.0;1;1782325683070
PINCH;1;5;0;1100;50;754.0;552.0;1;1782325683086
PINCH;1;5;0;1100;50;754.0;552.0;1;1782325683102
PINCH;1;5;0;1100;50;754.0;552.0;1;1782325683119
PINCH;1;5;0;1100;50;784.0;542.0;1;1782325683136
PINCH;1;5;0;1100;50;784.0;542.0;1;1782325683152
PINCH;1;5;0;1100;50;784.0;542.0;1;1782325683170
PINCH;1;5;0;1100;50;794.0;533.0;0;1782325683186
PINCH;1;5;0;1100;50;794.0;533.0;0;1782325683202
PINCH;1;5;0;1100;50;794.0;533.0;0;1782325683219
