input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;6;0;10;30;300;1;0;1782899495367
PINCH;1;6;0;10;30;300;2;0;1782899496997
PINCH;1;6;0;10;30;300;3;1;1782899499157
PINCH;1;6;0;10;30;300;4;0;1782899501074
PINCH;1;6;0;10;30;300;5;0;1782899502777
PINCH;1;6;0;10;30;300;6;0;1782899504478
PINCH;1;6;0;10;30;300;7;0;1782899505991
PINCH;1;6;0;10;30;300;8;0;1782899507844
PINCH;1;6;0;10;30;300;9;0;1782899509739
PINCH;1;6;0;10;30;300;10;0;1782899511638
PINCH;2;6;0;10;30;300;1;0;1782899514705
PINCH;2;6;0;10;30;300;2;1;1782899517597
PINCH;2;6;0;10;30;300;3;0;1782899519411
PINCH;2;6;0;10;30;300;4;0;1782899521412
PINCH;2;6;0;10;30;300;5;0;1782899522724
PINCH;2;6;0;10;30;300;6;0;1782899524725
PINCH;2;6;0;10;30;300;7;0;1782899527266
PINCH;2;6;0;10;30;300;8;0;1782899529133
PINCH;2;6;0;10;30;300;9;0;1782899531037
PINCH;2;6;0;10;30;300;10;0;1782899532943
PINCH;3;6;0;10;30;300;1;0;1782899538803
PINCH;3;6;0;10;30;300;2;0;1782899540553
PINCH;3;6;0;10;30;300;3;0;1782899542203
PINCH;3;6;0;10;30;300;4;0;1782899543701
PINCH;3;6;0;10;30;300;5;0;1782899545404
PINCH;3;6;0;10;30;300;6;0;1782899547019
PINCH;3;6;0;10;30;300;7;0;1782899548565
PINCH;3;6;0;10;30;300;8;0;1782899550162
PINCH;3;6;0;10;30;300;9;0;1782899551984
PINCH;3;6;0;10;30;300;10;0;1782899553535
