input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;6;0;10;80;400;1;1;1782899618056
PINCH;1;6;0;10;80;400;2;0;1782899619519
PINCH;1;6;0;10;80;400;3;0;1782899621116
PINCH;1;6;0;10;80;400;4;0;1782899622365
PINCH;1;6;0;10;80;400;5;0;1782899623775
PINCH;1;6;0;10;80;400;6;0;1782899624919
PINCH;1;6;0;10;80;400;7;0;1782899626178
PINCH;1;6;0;10;80;400;8;0;1782899628432
PINCH;1;6;0;10;80;400;9;0;1782899629979
PINCH;1;6;0;10;80;400;10;0;1782899631291
PINCH;2;6;0;10;80;400;1;0;1782899635835
PINCH;2;6;0;10;80;400;2;0;1782899637294
PINCH;2;6;0;10;80;400;3;0;1782899638807
PINCH;2;6;0;10;80;400;4;0;1782899640308
PINCH;2;6;0;10;80;400;5;0;1782899642012
PINCH;2;6;0;10;80;400;6;0;1782899643506
PINCH;2;6;0;10;80;400;7;0;1782899644717
PINCH;2;6;0;10;80;400;8;0;1782899646166
PINCH;2;6;0;10;80;400;9;0;1782899647613
PINCH;2;6;0;10;80;400;10;0;1782899648976
PINCH;3;6;0;10;80;400;1;0;1782899651983
PINCH;3;6;0;10;80;400;2;0;1782899653426
PINCH;3;6;0;10;80;400;3;0;1782899654936
PINCH;3;6;0;10;80;400;4;0;1782899656384
PINCH;3;6;0;10;80;400;5;0;1782899657642
PINCH;3;6;0;10;80;400;6;0;1782899658975
PINCH;3;6;0;10;80;400;7;0;1782899660357
PINCH;3;6;0;10;80;400;8;0;1782899661903
PINCH;3;6;0;10;80;400;9;0;1782899663346
PINCH;3;6;0;10;80;400;10;0;1782899664791
