input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;5;0;10;30;300;1;1;1782059125749
PINCH;1;5;0;10;30;300;2;1;1782059127947
PINCH;1;5;0;10;30;300;3;0;1782059129665
PINCH;1;5;0;10;30;300;4;1;1782059131970
PINCH;1;5;0;10;30;300;5;0;1782059133819
PINCH;1;5;0;10;30;300;6;1;1782059136781
PINCH;1;5;0;10;30;300;7;1;1782059140299
PINCH;1;5;0;10;30;300;8;1;1782059143430
PINCH;1;5;0;10;30;300;9;0;1782059145430
PINCH;1;5;0;10;30;300;10;2;1782059148689
PINCH;2;5;0;10;30;300;1;0;1782059154493
PINCH;2;5;0;10;30;300;2;1;1782059159031
PINCH;2;5;0;10;30;300;3;0;1782059160747
PINCH;2;5;0;10;30;300;4;0;1782059162484
PINCH;2;5;0;10;30;300;5;0;1782059164068
PINCH;2;5;0;10;30;300;6;0;1782059165975
PINCH;2;5;0;10;30;300;7;0;1782059167492
PINCH;2;5;0;10;30;300;8;1;1782059170014
PINCH;2;5;0;10;30;300;9;0;1782059171747
PINCH;2;5;0;10;30;300;10;1;1782059174944
PINCH;3;5;0;10;30;300;1;1;1782059183495
PINCH;3;5;0;10;30;300;2;1;1782059186237
PINCH;3;5;0;10;30;300;3;0;1782059187972
PINCH;3;5;0;10;30;300;4;0;1782059190158
PINCH;3;5;0;10;30;300;5;0;1782059191944
PINCH;3;5;0;10;30;300;6;0;1782059194584
PINCH;3;5;0;10;30;300;7;1;1782059196974
PINCH;3;5;0;10;30;300;8;0;1782059198774
PINCH;3;5;0;10;30;300;9;1;1782059201111
PINCH;3;5;0;10;30;300;10;1;1782059203769
