input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;8502;0;10;55;300;1;0;1782747356569
PINCH;1;8502;0;10;55;300;2;1;1782747358404
PINCH;1;8502;0;10;55;300;3;0;1782747360258
PINCH;1;8502;0;10;55;300;4;0;1782747361519
PINCH;1;8502;0;10;55;300;5;0;1782747363306
PINCH;1;8502;0;10;55;300;6;0;1782747364759
PINCH;1;8502;0;10;55;300;7;0;1782747366550
PINCH;1;8502;0;10;55;300;8;0;1782747368536
PINCH;1;8502;0;10;55;300;9;0;1782747370453
PINCH;1;8502;0;10;55;300;10;0;1782747372711
PINCH;2;8502;0;10;55;300;1;0;1782747396059
PINCH;2;8502;0;10;55;300;2;0;1782747397640
PINCH;2;8502;0;10;55;300;3;0;1782747399396
PINCH;2;8502;0;10;55;300;4;0;1782747400777
PINCH;2;8502;0;10;55;300;5;0;1782747402431
PINCH;2;8502;0;10;55;300;6;0;1782747404027
PINCH;2;8502;0;10;55;300;7;0;1782747405428
PINCH;2;8502;0;10;55;300;8;0;1782747406689
PINCH;2;8502;0;10;55;300;9;0;1782747408324
PINCH;2;8502;0;10;55;300;10;1;1782747410698
PINCH;3;8502;0;10;55;300;1;1;1782747415083
PINCH;3;8502;0;10;55;300;2;0;1782747416495
PINCH;3;8502;0;10;55;300;3;0;1782747417944
PINCH;3;8502;0;10;55;300;4;0;1782747419111
PINCH;3;8502;0;10;55;300;5;1;1782747421100
PINCH;3;8502;0;10;55;300;6;0;1782747422293
PINCH;3;8502;0;10;55;300;7;0;1782747423968
PINCH;3;8502;0;10;55;300;8;0;1782747425418
PINCH;3;8502;0;10;55;300;9;0;1782747426829
PINCH;3;8502;0;10;55;300;10;0;1782747428223
