input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;6;0;10;55;400;1;0;1782899196006
PINCH;1;6;0;10;55;400;2;0;1782899197807
PINCH;1;6;0;10;55;400;3;0;1782899199555
PINCH;1;6;0;10;55;400;4;0;1782899201773
PINCH;1;6;0;10;55;400;5;0;1782899204577
PINCH;1;6;0;10;55;400;6;0;1782899206494
PINCH;1;6;0;10;55;400;7;0;1782899207989
PINCH;1;6;0;10;55;400;8;0;1782899209586
PINCH;1;6;0;10;55;400;9;0;1782899211146
PINCH;1;6;0;10;55;400;10;0;1782899212588
PINCH;2;6;0;10;55;400;1;0;1782899219900
PINCH;2;6;0;10;55;400;2;0;1782899221613
PINCH;2;6;0;10;55;400;3;0;1782899224206
PINCH;2;6;0;10;55;400;4;0;1782899226022
PINCH;2;6;0;10;55;400;5;0;1782899227574
PINCH;2;6;0;10;55;400;6;0;1782899229073
PINCH;2;6;0;10;55;400;7;1;1782899232182
PINCH;2;6;0;10;55;400;8;0;1782899233994
PINCH;2;6;0;10;55;400;9;0;1782899235438
PINCH;2;6;0;10;55;400;10;0;1782899237239
PINCH;3;6;0;10;55;400;1;0;1782899240282
PINCH;3;6;0;10;55;400;2;0;1782899241558
PINCH;3;6;0;10;55;400;3;0;1782899242992
PINCH;3;6;0;10;55;400;4;0;1782899244404
PINCH;3;6;0;10;55;400;5;0;1782899245902
PINCH;3;6;0;10;55;400;6;0;1782899247469
PINCH;3;6;0;10;55;400;7;0;1782899248928
PINCH;3;6;0;10;55;400;8;0;1782899250508
PINCH;3;6;0;10;55;400;9;0;1782899252072
PINCH;3;6;0;10;55;400;10;0;1782899253787
