input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;8502;0;10;55;400;1;0;1782747434541
PINCH;1;8502;0;10;55;400;2;0;1782747435991
PINCH;1;8502;0;10;55;400;3;0;1782747437663
PINCH;1;8502;0;10;55;400;4;0;1782747439665
PINCH;1;8502;0;10;55;400;5;0;1782747441735
PINCH;1;8502;0;10;55;400;6;0;1782747443674
PINCH;1;8502;0;10;55;400;7;1;1782747446053
PINCH;1;8502;0;10;55;400;8;0;1782747447532
PINCH;1;8502;0;10;55;400;9;4;1782747452123
PINCH;1;8502;0;10;55;400;10;0;1782747453739
PINCH;2;8502;0;10;55;400;1;0;1782747459668
PINCH;2;8502;0;10;55;400;2;0;1782747461384
PINCH;2;8502;0;10;55;400;3;1;1782747463322
PINCH;2;8502;0;10;55;400;4;0;1782747464938
PINCH;2;8502;0;10;55;400;5;0;1782747466352
PINCH;2;8502;0;10;55;400;6;0;1782747468135
PINCH;2;8502;0;10;55;400;7;0;1782747469653
PINCH;2;8502;0;10;55;400;8;1;1782747471470
PINCH;2;8502;0;10;55;400;9;0;1782747473456
PINCH;2;8502;0;10;55;400;10;1;1782747476475
PINCH;3;8502;0;10;55;400;1;0;1782747480861
PINCH;3;8502;0;10;55;400;2;0;1782747482526
PINCH;3;8502;0;10;55;400;3;0;1782747484127
PINCH;3;8502;0;10;55;400;4;0;1782747485658
PINCH;3;8502;0;10;55;400;5;0;1782747489466
PINCH;3;8502;0;10;55;400;6;0;1782747491335
PINCH;3;8502;0;10;55;400;7;0;1782747493256
PINCH;3;8502;0;10;55;400;8;0;1782747494726
PINCH;3;8502;0;10;55;400;9;0;1782747496387
PINCH;3;8502;0;10;55;400;10;0;1782747498312
