input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;6;0;10;55;500;1;0;1782899129822
PINCH;1;6;0;10;55;500;2;0;1782899131676
PINCH;1;6;0;10;55;500;3;0;1782899134792
PINCH;1;6;0;10;55;500;4;0;1782899136628
PINCH;1;6;0;10;55;500;5;0;1782899138599
PINCH;1;6;0;10;55;500;6;0;1782899140346
PINCH;1;6;0;10;55;500;7;0;1782899143245
PINCH;1;6;0;10;55;500;8;0;1782899145252
PINCH;1;6;0;10;55;500;9;0;1782899147118
PINCH;1;6;0;10;55;500;10;0;1782899149724
PINCH;2;6;0;10;55;500;1;0;1782899153382
PINCH;2;6;0;10;55;500;2;0;1782899155080
PINCH;2;6;0;10;55;500;3;0;1782899156729
PINCH;2;6;0;10;55;500;4;0;1782899158427
PINCH;2;6;0;10;55;500;5;0;1782899160344
PINCH;2;6;0;10;55;500;6;0;1782899163495
PINCH;2;6;0;10;55;500;7;0;1782899165395
PINCH;2;6;0;10;55;500;8;0;1782899167208
PINCH;2;6;0;10;55;500;9;0;1782899168957
PINCH;2;6;0;10;55;500;10;0;1782899170607
PINCH;3;6;0;10;55;500;1;0;1782899173115
PINCH;3;6;0;10;55;500;2;0;1782899174813
PINCH;3;6;0;10;55;500;3;0;1782899176726
PINCH;3;6;0;10;55;500;4;0;1782899178506
PINCH;3;6;0;10;55;500;5;0;1782899180070
PINCH;3;6;0;10;55;500;6;0;1782899181679
PINCH;3;6;0;10;55;500;7;0;1782899184889
PINCH;3;6;0;10;55;500;8;0;1782899186638
PINCH;3;6;0;10;55;500;9;0;1782899188150
PINCH;3;6;0;10;55;500;10;0;1782899190034
