input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;6;0;10;80;500;1;0;1782899560243
PINCH;1;6;0;10;80;500;2;0;1782899561887
PINCH;1;6;0;10;80;500;3;0;1782899563247
PINCH;1;6;0;10;80;500;4;0;1782899564742
PINCH;1;6;0;10;80;500;5;0;1782899566105
PINCH;1;6;0;10;80;500;6;0;1782899567855
PINCH;1;6;0;10;80;500;7;0;1782899569708
PINCH;1;6;0;10;80;500;8;0;1782899571361
PINCH;1;6;0;10;80;500;9;0;1782899573011
PINCH;1;6;0;10;80;500;10;0;1782899574659
PINCH;2;6;0;10;80;500;1;0;1782899577535
PINCH;2;6;0;10;80;500;2;0;1782899578881
PINCH;2;6;0;10;80;500;3;0;1782899581390
PINCH;2;6;0;10;80;500;4;0;1782899584046
PINCH;2;6;0;10;80;500;5;0;1782899585827
PINCH;2;6;0;10;80;500;6;0;1782899587740
PINCH;2;6;0;10;80;500;7;0;1782899589460
PINCH;2;6;0;10;80;500;8;0;1782899591106
PINCH;2;6;0;10;80;500;9;0;1782899592823
PINCH;2;6;0;10;80;500;10;0;1782899594506
PINCH;3;6;0;10;80;500;1;0;1782899597366
PINCH;3;6;0;10;80;500;2;0;1782899598917
PINCH;3;6;0;10;80;500;3;0;1782899600516
PINCH;3;6;0;10;80;500;4;0;1782899602259
PINCH;3;6;0;10;80;500;5;0;1782899603674
PINCH;3;6;0;10;80;500;6;0;1782899605395
PINCH;3;6;0;10;80;500;7;0;1782899606894
PINCH;3;6;0;10;80;500;8;0;1782899608374
PINCH;3;6;0;10;80;500;9;0;1782899609990
PINCH;3;6;0;10;80;500;10;0;1782899611554
