input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;5;0;10;30;500;1;0;1782059307418
PINCH;1;5;0;10;30;500;2;0;1782059309341
PINCH;1;5;0;10;30;500;3;0;1782059311004
PINCH;1;5;0;10;30;500;4;1;1782059313412
PINCH;1;5;0;10;30;500;5;0;1782059315567
PINCH;1;5;0;10;30;500;6;0;1782059317636
PINCH;1;5;0;10;30;500;7;1;1782059321488
PINCH;1;5;0;10;30;500;8;0;1782059323475
PINCH;1;5;0;10;30;500;9;0;1782059325413
PINCH;1;5;0;10;30;500;10;0;1782059327299
PINCH;2;5;0;10;30;500;1;1;1782059331680
PINCH;2;5;0;10;30;500;2;0;1782059333811
PINCH;2;5;0;10;30;500;3;2;1782059337474
PINCH;2;5;0;10;30;500;4;0;1782059342743
PINCH;2;5;0;10;30;500;5;0;1782059344744
PINCH;2;5;0;10;30;500;6;0;1782059346538
PINCH;2;5;0;10;30;500;7;2;1782059352798
PINCH;2;5;0;10;30;500;8;1;1782059355950
PINCH;2;5;0;10;30;500;9;0;1782059358204
PINCH;2;5;0;10;30;500;10;0;1782059360455
PINCH;3;5;0;10;30;500;1;0;1782059365992
PINCH;3;5;0;10;30;500;2;0;1782059368389
PINCH;3;5;0;10;30;500;3;0;1782059370738
PINCH;3;5;0;10;30;500;4;0;1782059372930
PINCH;3;5;0;10;30;500;5;0;1782059374933
PINCH;3;5;0;10;30;500;6;0;1782059376782
PINCH;3;5;0;10;30;500;7;0;1782059382637
PINCH;3;5;0;10;30;500;8;2;1782059386006
PINCH;3;5;0;10;30;500;9;0;1782059387992
PINCH;3;5;0;10;30;500;10;1;1782059390911
