input_mode;iteration;pid;delay;num_targets;target_w;target_d;target_id;miss_clicks;timestamp
PINCH;1;6;0;10;30;500;1;2;1782899328879
PINCH;1;6;0;10;30;500;2;0;1782899332426
PINCH;1;6;0;10;30;500;3;1;1782899341390
PINCH;1;6;0;10;30;500;4;0;1782899344210
PINCH;1;6;0;10;30;500;5;0;1782899350199
PINCH;1;6;0;10;30;500;6;0;1782899352469
PINCH;1;6;0;10;30;500;7;0;1782899354421
PINCH;1;6;0;10;30;500;8;0;1782899356742
PINCH;1;6;0;10;30;500;9;1;1782899359784
PINCH;1;6;0;10;30;500;10;0;1782899361686
PINCH;2;6;0;10;30;500;1;0;1782899371707
PINCH;2;6;0;10;30;500;2;0;1782899373623
PINCH;2;6;0;10;30;500;3;1;1782899378586
PINCH;2;6;0;10;30;500;4;0;1782899380484
PINCH;2;6;0;10;30;500;5;0;1782899382535
PINCH;2;6;0;10;30;500;6;1;1782899385342
PINCH;2;6;0;10;30;500;7;1;1782899388094
PINCH;2;6;0;10;30;500;8;0;1782899390314
PINCH;2;6;0;10;30;500;9;0;1782899392213
PINCH;2;6;0;10;30;500;10;0;1782899394202
PINCH;3;6;0;10;30;500;1;1;1782899401210
PINCH;3;6;0;10;30;500;2;0;1782899403380
PINCH;3;6;0;10;30;500;3;0;1782899405283
PINCH;3;6;0;10;30;500;4;2;1782899409339
PINCH;3;6;0;10;30;500;5;0;1782899411538
PINCH;3;6;0;10;30;500;6;0;1782899413439
PINCH;3;6;0;10;30;500;7;0;1782899415557
PINCH;3;6;0;10;30;500;8;0;1782899417695
PINCH;3;6;0;10;30;500;9;0;1782899419495
PINCH;3;6;0;10;30;500;10;0;1782899421617
