input_mode;iteration;pid;delay;tunnel_w;tunnel_h;x;y;hit;timestamp
MOUSE;1;5;0;800;80;582.0;530.0;0;1782325590939
MOUSE;1;5;0;800;80;603.0;531.0;0;1782325590954
MOUSE;1;5;0;800;80;635.0;532.0;0;1782325590970
MOUSE;1;5;0;800;80;663.0;536.0;0;1782325590988
MOUSE;1;5;0;800;80;708.0;537.0;0;1782325591005
MOUSE;1;5;0;800;80;743.0;537.0;0;1782325591021
MOUSE;1;5;0;800;80;778.0;537.0;0;1782325591039
MOUSE;1;5;0;800;80;798.0;537.0;0;1782325591054
MOUSE;1;5;0;800;80;821.0;539.0;0;1782325591072
MOUSE;1;5;0;800;80;845.0;540.0;0;1782325591088
MOUSE;1;5;0;800;80;870.0;540.0;0;1782325591105
MOUSE;1;5;0;800;80;914.0;540.0;0;1782325591122
MOUSE;1;5;0;800;80;949.0;540.0;0;1782325591138
MOUSE;1;5;0;800;80;970.0;540.0;0;1782325591155
MOUSE;1;5;0;800;80;997.0;540.0;0;1782325591172
MOUSE;1;5;0;800;80;1025.0;540.0;0;1782325591188
MOUSE;1;5;0;800;80;1055.0;540.0;0;1782325591205
MOUSE;1;5;0;800;80;1092.0;540.0;0;1782325591222
MOUSE;1;5;0;800;80;1123.0;540.0;0;1782325591238
MOUSE;1;5;0;800;80;1163.0;540.0;0;1782325591255
MOUSE;1;5;0;800;80;1190.0;540.0;0;1782325591272
MOUSE;1;5;0;800;80;1219.0;540.0;0;1782325591290
MOUSE;1;5;0;800;80;1253.0;540.0;0;1782325591306
MOUSE;1;5;0;800;80;1286.0;538.0;0;1782325591323
MOUSE;1;5;0;800;80;1314.0;538.0;0;1782325591340
MOUSE;1;5;0;800;80;1341.0;537.0;0;1782325591356
MOUSE;2;5;0;800;80;561.0;542.0;0;1782325592914
MOUSE;2;5;0;800;80;571.0;542.0;0;1782325592928
MOUSE;2;5;0;800;80;580.0;542.0;0;1782325592945
MOUSE;2;5;0;800;80;592.0;542.0;0;1782325592962
MOUSE;2;5;0;800;80;610.0;541.0;0;1782325592978
MOUSE;2;5;0;800;80;627.0;540.0;0;1782325592995
MOUSE;2;5;0;800;80;642.0;540.0;0;1782325593012
MOUSE;2;5;0;800;80;659.0;540.0;0;1782325593028
MOUSE;2;5;0;800;80;670.0;540.0;0;1782325593046
MOUSE;2;5;0;800;80;684.0;540.0;0;1782325593062
MOUSE;2;5;0;800;80;693.0;540.0;0;1782325593079
MOUSE;2;5;0;800;80;706.0;540.0;0;1782325593095
MOUSE;2;5;0;800;80;727.0;540.0;0;1782325593112
MOUSE;2;5;0;800;80;740.0;540.0;0;1782325593128
MOUSE;2;5;0;800;80;754.0;540.0;0;1782325593145
MOUSE;2;5;0;800;80;768.0;540.0;0;1782325593162
MOUSE;2;5;0;800;80;790.0;540.0;0;1782325593179
MOUSE;2;5;0;800;80;809.0;539.0;0;1782325593196
MOUSE;2;5;0;800;80;831.0;538.0;0;1782325593212
MOUSE;2;5;0;800;80;853.0;537.0;0;1782325593229
MOUSE;2;5;0;800;80;879.0;535.0;0;1782325593246
MOUSE;2;5;0;800;80;908.0;533.0;0;1782325593262
MOUSE;2;5;0;800;80;947.0;528.0;0;1782325593280
MOUSE;2;5;0;800;80;986.0;525.0;0;1782325593296
MOUSE;2;5;0;800;80;1023.0;522.0;0;1782325593312
MOUSE;2;5;0;800;80;1061.0;521.0;0;1782325593330
MOUSE;2;5;0;800;80;1100.0;520.0;0;1782325593346
MOUSE;2;5;0;800;80;1137.0;518.0;0;1782325593363
MOUSE;2;5;0;800;80;1175.0;517.0;0;1782325593379
MOUSE;2;5;0;800;80;1222.0;512.0;0;1782325593396
MOUSE;2;5;0;800;80;1261.0;509.0;0;1782325593413
MOUSE;2;5;0;800;80;1284.0;509.0;0;1782325593430
MOUSE;2;5;0;800;80;1297.0;509.0;0;1782325593447
MOUSE;2;5;0;800;80;1303.0;510.0;0;1782325593463
MOUSE;2;5;0;800;80;1310.0;510.0;0;1782325593481
MOUSE;2;5;0;800;80;1322.0;510.0;0;1782325593497
MOUSE;2;5;0;800;80;1339.0;510.0;0;1782325593514
MOUSE;2;5;0;800;80;1351.0;510.0;0;1782325593531
MOUSE;3;5;0;800;80;571.0;524.0;0;1782325595576
MOUSE;3;5;0;800;80;591.0;521.0;0;1782325595592
MOUSE;3;5;0;800;80;614.0;521.0;0;1782325595609
MOUSE;3;5;0;800;80;628.0;521.0;0;1782325595625
MOUSE;3;5;0;800;80;644.0;521.0;0;1782325595642
MOUSE;3;5;0;800;80;663.0;521.0;0;1782325595658
MOUSE;3;5;0;800;80;675.0;521.0;0;1782325595675
MOUSE;3;5;0;800;80;697.0;520.0;0;1782325595691
MOUSE;3;5;0;800;80;720.0;520.0;0;1782325595709
MOUSE;3;5;0;800;80;737.0;519.0;0;1782325595725
